¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012113
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.238452
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.229517
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.221682
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.214939
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.209284
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.204712
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.201221
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.198805
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147628
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343494
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553261
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778459
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020699
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282098
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56483
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.567016
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.538839
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.511987
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.486439
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.462175
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.439176
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.41742
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.396892
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.377575
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.359457
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.342518
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.326748
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.312135
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.298669
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.286336
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.275131
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.265042
Ë(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.256062
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.248185
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.241405
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.235716
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.231115
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.227598
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.225162
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154179
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350522
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560774
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78652
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029396
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291455
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575025
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.596288
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.567987
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.541017
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.515356
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.490983
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.46788
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.446026
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.425405
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.406
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.387797
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.37078
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.354936
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.340253
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.32672
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.314328
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.303066
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.292924
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.283896
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.275975
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.269156
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.263433
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.2588
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.255257
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.252798
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160801
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357604
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568397
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794661
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038187
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300978
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585297
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.626943
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.598512
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.571417
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.545638
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.521151
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.497939
Û(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.475984
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.455265
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.435767
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.417475
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.400373
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.384453
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.369697
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.356096
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.343639
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.332317
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.322121
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.313043
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.305076
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.298215
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.292456
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.287791
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.28422
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.281737
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167531
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364782
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576068
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802957
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047121
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310603
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595732
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.659007
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.630439
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.603213
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.57731
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.552705
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.529379
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.507315
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.486493
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.466899
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.448515
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.431328
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.415324
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.400492
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.386819
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.374295
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.362911
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.352657
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.343527
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.335512
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.328609
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.322809
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.31811
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.314511
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.312003
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174319
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372043
Æ(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583862
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811307
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056154
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320352
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606269
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.692506
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.663796
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.636435
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.610401
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.585671
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.562228
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.54005
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.519121
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.499424
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.480944
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.463667
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.447578
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.432665
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.418916
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.406322
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.394873
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.38456
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.375374
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.36731
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.36036
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.354521
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.349786
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.346154
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.343622
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181196
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379382
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591765
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819769
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065264
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330184
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616966
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928304
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267449
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6383
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045359
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485532
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977589
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.574215
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.553174
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.533371
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.514791
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.497419
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.481239
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.466243
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.452417
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.439748
 (336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.428231
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.417855
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.408611
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.400494
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.393498
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.387616
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.382844
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.37918
(336.47, 7.35, 325.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.376619
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188162
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386817
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599751
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828358
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074498
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34015
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627782
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940047
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280291
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652334
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06081
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508642
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0032
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55373
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21183
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84789
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42806
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98694
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58503
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38939
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54374
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.59595
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.61023
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.59663
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.58626
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57913
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57522
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57453
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57706
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.58282
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.5918
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195165
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394365
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607813
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837023
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08384
(336.47, 7.35, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350265
