¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10849
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12847
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38423
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98913
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905422
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173729
 (413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469137
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784531
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132311
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519382
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951051
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.440245
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983838
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60955
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32486
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14655
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14301
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41331
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03071
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906986
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176095
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471711
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786328
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134925
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522466
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955171
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443892
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.988807
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6158
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33203
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15482
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15744
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44046
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07087
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908464
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178333
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473671
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788008
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137378
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.525368
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959044
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.447292
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.993452
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62162
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33876
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16676
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1769
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46654
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10956
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90986
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180446
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475102
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789567
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139666
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52808
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.962676
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450455
¢(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.997776
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62707
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34506
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17955
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1955
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49154
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14678
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911167
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182434
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476421
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791006
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141788
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530602
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966059
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453367
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00177
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63212
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35091
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19164
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21323
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51544
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18357
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912388
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184296
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477633
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792328
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143744
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532937
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969193
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.45604
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00545
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63679
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35631
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20302
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23008
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53823
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22227
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913524
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186031
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478734
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793528
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145534
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535083
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972082
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458461
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00879
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64108
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36127
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21369
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24604
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55988
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25929
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914609
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18764
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479724
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794608
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147157
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537037
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974718
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460639
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01181
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64497
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36578
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22364
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26111
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5804
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32057
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915975
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189122
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480603
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795565
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148614
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538801
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.977104
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462569
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01451
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64847
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36984
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23287
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27526
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59976
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3878
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917221
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190474
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481372
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796402
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149904
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540377
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97924
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464254
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01721
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65157
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37345
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24059
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2885
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61796
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45158
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91835
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191699
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482028
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797212
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151031
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541759
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981124
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465687
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01962
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65429
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3766
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24713
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30082
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63497
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51181
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919363
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192798
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482574
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79808
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15211
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542949
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982756
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.466871
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02168
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6566
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3793
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25307
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31221
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65391
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56841
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920254
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193349
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483009
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.798795
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153016
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543949
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984136
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467809
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02338
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65852
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38155
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2584
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32266
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67204
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6213
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921026
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193645
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483329
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799358
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153747
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544754
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985174
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.468493
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02474
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66005
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38333
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26312
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33217
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6888
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65883
(413.69, 12.74, 326.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921679
