¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253194
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260938
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491322
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741311
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013221
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309125
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631682
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982471
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368373
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78811
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253087
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782814
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38469
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06694
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82221
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7158
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77381
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98361
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78904
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35132
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5295
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0305
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047261
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260985
è(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491373
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7415
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013428
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30935
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631995
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982816
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368752
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788081
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253056
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782449
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38426
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06645
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82224
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7177
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77443
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9838
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80643
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35717
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52781
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05107
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047295
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26102
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49141
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741669
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013611
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309551
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632292
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983142
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368762
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788054
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253023
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782041
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38378
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06591
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82228
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71951
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.775
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98387
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82366
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36346
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52648
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07209
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047315
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261043
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491436
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741817
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013773
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309727
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632572
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983449
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368736
ê(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788022
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25299
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781588
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38325
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06531
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82233
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72124
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77554
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98381
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84074
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3702
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52893
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047324
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261051
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491444
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741943
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01391
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309878
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632834
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983737
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368706
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787989
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252953
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781088
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38267
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06465
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82239
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72288
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77603
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98411
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85765
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37738
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.53088
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5276
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04732
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26105
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491442
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74205
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014025
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310002
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633079
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984006
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368676
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787954
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252916
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.780539
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38204
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06393
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82245
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72444
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77648
ï(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98464
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87441
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.385
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.53232
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32619
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047305
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261033
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491425
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742135
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014117
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310102
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633307
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984256
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368644
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78792
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252876
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779946
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38136
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06315
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82331
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72591
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77689
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98512
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.891
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39306
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05113
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.37331
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047279
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261005
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491449
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742199
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014186
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310178
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633441
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984488
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36861
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787884
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252834
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779307
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38062
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06232
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8245
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7273
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77725
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98556
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90445
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58998
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47239
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42126
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047241
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260964
ô(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491489
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742241
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014232
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310228
(337.49, 7.51, 338.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633496
