¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52844
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911836
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200634
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516438
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862489
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243196
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66401
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10999
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63429
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26121
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97375
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75787
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2593
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81927
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43497
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11502
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96696
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441953
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671635
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924047
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214576
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531678
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879197
³(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261654
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684474
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141171
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687636
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31177
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01234
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73445
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22515
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78187
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39382
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57286
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1447
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448444
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67864
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936745
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228424
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546837
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895888
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280043
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704855
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175529
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72609
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34544
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05084
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71171
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19791
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74528
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35354
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7441
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33947
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454933
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685628
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949431
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242246
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56195
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912503
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298363
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72338
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20115
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75566
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37904
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0893
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68959
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17385
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70951
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3142
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98004
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461395
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692614
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962026
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255987
»(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577049
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929027
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312179
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73201
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220574
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785156
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41253
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12762
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66814
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15053
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67648
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27577
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23236
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467879
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703482
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974573
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269658
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592014
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938972
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319909
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740544
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239706
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814562
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44591
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16586
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6473
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12788
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65175
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23821
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474338
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714954
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987069
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281826
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598814
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945863
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327471
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748914
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258648
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843852
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47918
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18633
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62707
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10591
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62782
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20155
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480787
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726395
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996384
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287434
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604955
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952639
¸(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334931
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757213
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277264
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870401
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51236
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16827
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60751
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08465
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60464
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17341
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487235
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73336
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001491
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293019
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611039
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959291
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342295
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768909
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295656
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891273
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54542
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15077
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5886
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06404
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58259
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20925
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49228
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737957
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006526
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298458
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616998
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965866
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349504
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784969
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31377
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911868
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57831
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13384
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57025
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05538
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62769
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498196
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742523
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011429
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30383
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622855
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972301
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356613
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800784
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331578
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932104
¶(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61107
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1175
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57258
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09721
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6737
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504075
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748893
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016278
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309101
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628644
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978611
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363602
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816344
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349125
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952043
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63976
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12873
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61147
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13984
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72057
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509908
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755177
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021027
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314261
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634302
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98484
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370434
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83162
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366384
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971642
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63311
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16503
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65106
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18326
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76836
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515709
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761425
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027486
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31935
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639833
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990928
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377165
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846672
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383345
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990937
(433.23, 15.41, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6048
