¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638359
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90759
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09106
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885207
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995999
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128903
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366037
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623287
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903285
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162397
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430445
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727893
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054786
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411864
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80345
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234715
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711938
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23109
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05959
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98523
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14668
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35836
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50508
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4132
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22322
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35467
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41153
×(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47151
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53468
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60109
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67075
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74372
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82011
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89993
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877275
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987233
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116143
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352216
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608235
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886877
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166276
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434632
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725068
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040366
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391621
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.781219
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.210192
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684751
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18357
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01133
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92503
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08613
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29197
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4431
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3716
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17762
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33881
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39559
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45546
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5185
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58475
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65427
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72713
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80341
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8831
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869286
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978905
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103384
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338387
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593279
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870568
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170323
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439003
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729801
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04551
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38941
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765389
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186032
ê(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657975
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13624
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96351
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86533
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0161
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22638
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38165
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33177
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13395
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32564
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3823
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4421
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50504
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5712
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64063
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71335
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78951
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86908
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861653
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970972
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090699
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324649
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578371
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85429
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155528
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443556
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734733
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050869
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395253
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771787
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185118
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640837
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08911
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91616
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80724
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94571
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16158
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32142
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29372
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09221
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31513
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37172
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43143
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49432
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5604
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6297
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7024
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77841
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85793
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854394
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963432
Ş(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078025
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310958
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563466
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838098
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137785
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44829
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739861
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056442
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401332
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778442
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186364
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625149
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04189
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86926
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75296
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87012
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09756
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26243
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25739
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05245
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30733
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36385
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4235
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48631
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55235
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62161
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69423
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77021
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8496
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847545
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956237
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069999
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297306
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548681
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821942
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120148
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44675
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745186
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062232
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404374
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767537
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164934
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601566
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98847
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8086
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69924
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79208
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03431
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20462
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22782
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01452
é(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30216
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35868
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41828
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48104
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54703
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61628
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6888
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76474
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84413
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841022
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94945
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062925
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283711
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533888
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805861
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102565
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427495
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749728
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055082
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386786
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748346
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143912
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57844
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93549
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74734
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64613
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71508
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97184
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.148
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20067
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97851
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29966
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35618
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41574
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47851
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54443
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61367
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68619
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76213
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84148
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834864
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943065
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056231
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270165
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51916
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789846
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085073
(358.11, 7.16, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408253
