¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382935
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45985
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39713
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50359
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82933
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56842
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64724
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.89707
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92638
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960548
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161325
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37709
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609523
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860577
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132598
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428215
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761958
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129107
ó(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5208
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950424
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435363
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02072
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6852
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45715
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39399
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49982
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82477
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56258
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64012
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66602
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91297
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958075
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158658
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374198
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606403
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857199
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12893
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424254
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757456
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124217
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519374
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948852
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433517
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0186
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68282
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45427
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3906
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49579
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81989
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55607
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86835
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65682
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.89866
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955587
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156005
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371324
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603338
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853883
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125336
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420295
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752974
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119283
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518025
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94733
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43158
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01647
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68033
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45118
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38698
à(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49151
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81476
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54893
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2387
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64704
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88342
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95314
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153367
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368526
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600266
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850599
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121757
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416423
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748538
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114361
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516691
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94589
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429612
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01422
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67779
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44793
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38317
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48696
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80925
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59726
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22853
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63668
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86728
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950705
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150771
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365715
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597246
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847317
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118217
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412578
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744059
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109448
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512397
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94444
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427582
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01193
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67522
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4445
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3791
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48219
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55323
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18611
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21572
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62575
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85025
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948338
ã(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148214
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362976
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594275
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844122
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114749
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408789
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739621
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104604
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506984
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943128
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425488
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00958
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6725
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44085
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37489
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47712
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84712
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17565
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20221
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61424
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.83232
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94598
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145669
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360223
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59135
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840952
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111289
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40505
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735196
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099706
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501608
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941863
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423389
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00716
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66978
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43707
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37042
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90654
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67953
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16691
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18801
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60217
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81351
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94366
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143188
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357538
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588445
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837809
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107893
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40133
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730803
×(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094839
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496263
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940616
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421194
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0047
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66693
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4331
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21186
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46079
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67334
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15929
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17313
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58954
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.79382
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941343
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14069
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354892
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585583
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834717
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10453
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397661
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726391
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09003
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490887
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934995
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41893
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00217
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66406
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42896
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66883
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42181
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66687
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15133
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15756
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57635
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77325
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939063
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138252
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352256
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582762
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831646
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101229
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394068
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722009
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085221
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485568
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929061
(343.23, 6.90, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416654
