¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37056
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583586
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038424
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545651
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11478
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73773
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43801
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23793
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12463
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11136
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36906
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68667
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36757
(438.36, 15.08, 251.90) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.19788
(438.36, 15.08, 251.90) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.17453
(438.36, 15.08, 251.90) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.15394
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.874348
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.023536
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181425
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350869
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94006
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147284
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370493
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611498
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872568
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156207
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46541
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803738
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175529
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585806
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040883
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54841
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11791
•(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73748
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4377
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23759
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12619
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11092
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36858
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71001
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3707
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11853
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34628
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87497
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.875978
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.025003
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18274
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352278
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534136
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148551
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37184
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612965
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874135
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157899
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467272
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805815
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177782
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588322
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04368
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551499
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11964
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73769
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43791
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23786
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12858
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11282
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36897
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73475
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37527
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2153
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39033
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99957
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.877684
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.02588
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.184146
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353783
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535752
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731412
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373309
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614569
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875895
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159821
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469341
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808064
‹(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180279
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591051
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046712
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554915
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12022
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73833
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43868
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2387
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13171
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11647
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37034
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74997
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38139
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29996
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43694
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879468
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.027057
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185643
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355385
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537472
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733263
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943084
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61632
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877785
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161865
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471599
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810542
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18297
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594053
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050051
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558659
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12123
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73944
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43995
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24013
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13563
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.121
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37263
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75631
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38905
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29794
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48616
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.881326
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.028542
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.187229
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357085
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539295
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735224
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944716
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169847
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879828
Œ(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164115
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474027
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813225
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185939
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597332
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053694
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562716
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12257
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.741
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44168
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24217
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14033
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12644
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37587
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76086
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39822
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29786
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53802
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.883261
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030111
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.188907
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358881
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541224
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737298
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946479
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171752
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415761
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166498
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476651
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816108
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189114
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600828
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057582
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567102
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12437
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74299
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44398
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2448
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14581
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13278
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38006
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76212
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40891
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29969
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59256
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88471
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.031765
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190674
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360774
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543255
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739485
ƒ(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94837
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173797
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417978
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683311
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479512
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819229
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192535
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604609
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061792
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571774
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12657
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74547
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44677
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24797
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15208
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14003
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38516
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76472
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42114
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30347
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64977
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.885987
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033504
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192533
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362764
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545391
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741521
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950391
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175982
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420346
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68589
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975428
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822529
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196169
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608662
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066293
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576803
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12915
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74837
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45009
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25181
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15912
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14815
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39123
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76867
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42847
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3092
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7097
(438.36, 15.08, 251.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.887354
