¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419043
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650249
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017747
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451775
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923109
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52412
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33853
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30462
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38987
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31682
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33066
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48188
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83695
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45496
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42046
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.65217
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.94308
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.96316
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.94354
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.85667
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.85505
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.85579
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.85889
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.86436
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.8722
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.88243
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.89504
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370023
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588442
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823426
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076887
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351064
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648499
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023426
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459509
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931763
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551316
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3707
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34573
º(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40552
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3378
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34809
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50226
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86112
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48405
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.14777
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.50729
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.57009
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.01954
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.00261
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.88079
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.87031
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.86222
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.8565
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.85314
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.85216
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.85354
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.85728
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368821
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587167
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82208
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075409
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349459
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646779
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02889
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467052
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940229
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577937
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40218
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38347
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42086
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35849
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36538
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52248
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88507
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51292
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.63564
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.30136
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.35576
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.11338
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.09637
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.96834
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.95781
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.94968
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.94393
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.94057
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.93959
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.94098
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 15.94476
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367694
¦(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585906
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820734
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073957
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347878
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645065
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034076
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474439
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948474
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60389
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43289
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42041
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43579
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37893
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38248
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54251
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90882
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54155
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.74192
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.82928
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.80482
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.79469
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.78708
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.05926
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.04868
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.04051
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.03474
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.03137
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.03039
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.03181
(339.73, 6.96, 312.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.03561
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366534
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584672
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819371
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072539
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34631
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643354
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039095
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481123
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956528
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629186
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43877
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45642
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45043
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39905
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39946
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56237
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93234
(339.73, 6.96, 312.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5699
