¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00939
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.16961
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.14737
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.88072
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471626
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807153
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727434
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16843
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684483
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25131
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86141
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56509
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45656
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44108
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6429
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21938
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.52965
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.48924
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.45148
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.41634
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.38379
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.3538
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.32635
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.30142
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.279
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.27553
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503164
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841743
Õ(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768092
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221818
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744328
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31574
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93401
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66069
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56791
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56293
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81941
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48362
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.66804
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.62729
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.58921
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.55377
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.52094
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.49071
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.46303
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.43789
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.41528
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.68586
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534687
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.876334
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808766
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275312
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804287
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38044
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00704
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7569
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68008
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69439
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9985
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75971
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.8113
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.7702
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.73179
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.69604
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.66293
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.63243
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.60451
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.57915
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.55635
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.11256
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566186
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910912
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849806
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328943
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864443
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44547
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08045
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85365
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79309
Û(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84529
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18028
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.00381
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.95959
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.91813
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.87938
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.84331
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.80991
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.77913
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.75097
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.72539
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.70237
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597651
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946281
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338246
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382586
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924688
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51074
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15745
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95104
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90695
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99806
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36461
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.15772
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.1131
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.07126
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.03216
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.99576
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.96206
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.931
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.90257
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.87676
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.85354
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629076
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982947
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378797
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436283
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985033
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57624
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23826
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04891
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0169
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15271
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55164
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56776
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.27203
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.22979
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.19032
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.15359
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.11956
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.08822
Ã(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.05952
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.03347
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.01003
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660445
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019571
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419324
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490026
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04547
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64198
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31949
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14735
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12577
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30916
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75887
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84299
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.43655
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.39392
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.35407
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.31698
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.28263
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.25098
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.22201
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.1957
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.17204
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691748
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056149
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459819
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543819
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10599
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70793
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40115
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24623
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25007
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46743
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.989
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19411
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.6069
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.56384
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.5236
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.48615
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.45146
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.4195
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.39024
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.36367
(380.07, 14.20, 307.00) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.33977
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723467
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092668
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500266
(380.07, 14.20, 307.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952512
