¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852773
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134859
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575544
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78253
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004023
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242067
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504413
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728822
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717921
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924818
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260534
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627296
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029551
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472633
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.963008
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51389
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13907
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84517
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64887
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45283
ú(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53646
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88282
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14678
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2015
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50729
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86056
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66578
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.928861
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511017
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280115
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629429
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840069
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065619
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311133
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578851
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763959
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764745
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013245
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356924
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732765
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145434
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600544
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1085
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68379
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33031
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06203
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89504
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75863
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87049
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3459
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60613
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50962
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82232
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0217
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8391
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94583
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625499
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429895
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684335
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898776
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128509
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38174
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655001
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800636
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813115
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103924
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455872
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.841156
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264673
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734374
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26553
ÿ(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85971
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52873
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28191
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15094
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06027
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24337
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73734
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15668
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83029
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06498
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18827
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0477
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.963013
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742857
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536233
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740335
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958687
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195339
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453878
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732853
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838886
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866683
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196937
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557467
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952574
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.388035
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879951
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42791
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04142
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.726
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50796
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42379
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37539
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66998
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07104
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46792
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16427
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31575
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3604
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27224
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.98039
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863086
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589724
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797453
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019816
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263777
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527604
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812507
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878747
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954264
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292351
ı(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661802
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067129
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523353
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03028
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59252
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21963
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92756
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75468
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59367
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70489
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12043
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02148
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79184
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71012
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57499
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5442
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4913
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38529
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.998017
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986244
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644194
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855687
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083872
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333711
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602987
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89401
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920256
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044033
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390245
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76897
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192584
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662918
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17987
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75647
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4041
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15055
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01184
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91121
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09082
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59815
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43753
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12923
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10595
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84309
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77865
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71787
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015816
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112341
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699779
(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9151
