¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82342
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22239
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78021
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39775
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0756
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77633
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54243
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41006
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41294
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57815
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14412
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18913
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862651
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204905
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.550552
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922014
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79579
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22045
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66075
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13888
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65988
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20937
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77319
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39008
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06707
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76193
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52652
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37271
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36493
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53522
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08322
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09134
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86705
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.209206
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552691
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92433
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32766
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22057
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66084
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13898
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65999
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20284
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76658
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38284
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0545
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74816
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51136
ÿ(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35507
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31792
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49283
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01514
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99452
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871328
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.211147
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554791
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92661
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33014
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76434
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66107
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13922
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66026
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1971
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76032
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37599
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04254
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73501
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49689
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33906
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27468
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4511
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94803
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91133
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875485
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213058
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556856
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.928848
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33257
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76241
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19049
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13962
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66067
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19172
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75444
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36956
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03115
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7225
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48314
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32383
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25771
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39643
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88191
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82327
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879519
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214936
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558883
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.931045
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33496
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7606
ı(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18852
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65371
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66128
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18669
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74896
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36355
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02034
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71067
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47009
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30935
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24166
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34595
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81679
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72827
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883241
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216778
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560872
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933199
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3373
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75889
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18668
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6517
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15709
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18199
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74383
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35794
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0101
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69944
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45774
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29568
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22044
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32775
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75261
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63451
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.25815
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886809
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218582
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562823
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935313
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3396
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7573
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18495
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64981
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15827
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66864
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73909
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35275
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00048
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68889
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44607
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2828
ÿ(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19476
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31021
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69093
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54195
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.79032
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890257
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220351
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.564736
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937386
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34185
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75582
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18334
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64807
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15972
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67021
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22751
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34802
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9914
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67893
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43512
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26664
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17004
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29333
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64336
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45059
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.77191
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893582
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222085
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566608
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939414
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34317
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75445
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18185
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64645
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16142
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67207
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22954
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81683
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98291
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66962
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42488
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24526
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14629
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27711
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59903
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.77109
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.75359
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896788
(396.13, 12.59, 328.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223782
