¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694583
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83813
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33678
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88126
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49716
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554275
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787807
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039649
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312037
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607564
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929198
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280528
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665788
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090087
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506336
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900334
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33294
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80672
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32785
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79707
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29208
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83706
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46541
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550236
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783444
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034943
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30696
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602051
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923157
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273945
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658536
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082056
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488051
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87753
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30699
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77832
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29656
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75694
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24844
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80917
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546193
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779085
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030254
¸(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301835
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596454
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917129
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267311
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651265
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074025
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470126
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858032
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28157
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75039
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26582
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71782
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21647
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7822
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542106
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774691
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0255
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296727
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590914
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911062
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260675
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643969
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065993
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452585
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838957
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25989
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72301
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23365
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67963
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19266
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75609
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538024
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770281
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020757
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29159
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585339
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904967
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254009
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636631
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057901
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435377
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820246
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23948
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69778
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19928
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6575
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16967
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73086
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533927
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765881
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016007
»(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28646
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579722
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898877
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247318
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629327
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049812
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418523
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801958
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21952
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67595
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16961
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63714
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14742
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70646
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529847
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761489
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011211
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281269
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574127
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892764
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240645
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621969
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041717
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401997
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784012
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19998
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65455
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15158
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6175
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12596
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68296
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39963
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525722
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757049
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006443
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276119
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568496
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886634
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233935
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614574
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033588
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385865
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766473
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18089
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63688
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13414
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59854
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10531
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66028
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12344
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521605
¶(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752588
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001634
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270905
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562853
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880486
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227212
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607235
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020467
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37006
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749318
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16218
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62742
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11739
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58034
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08536
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63849
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09933
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517494
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748176
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996858
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265708
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557209
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874318
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220483
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599833
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00621
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35458
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73252
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1465
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61828
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10125
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56279
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06627
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61752
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11104
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335815
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517841
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711657
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918454
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139459
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410075
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728138
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126205
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568805
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061389
(437.79, 13.99, 296.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582083
