¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22587
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78706
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10532
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2678
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81147
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577612
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122877
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643902
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919285
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21396
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52828
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56053
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81831
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18145
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57109
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98978
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43947
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92553
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4532
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03734
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69336
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41611
ô(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79342
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68671
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72387
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89721
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15654
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29391
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82068
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621192
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291644
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674897
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951796
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24851
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54267
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54506
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85734
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22329
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61656
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03894
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49493
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98623
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51913
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09984
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76187
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49169
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87341
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77564
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83335
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00996
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20876
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32178
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706226
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448372
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706383
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984798
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28371
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50818
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55317
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89708
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26589
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66235
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08905
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54906
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04749
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58641
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17321
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83178
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56887
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9552
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86832
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94728
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12534
í(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26335
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33869
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855824
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478628
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738422
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01835
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3194
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47551
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59098
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93753
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30928
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.709
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13988
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60424
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1073
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65432
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24808
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90313
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64766
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03881
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97374
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06383
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24345
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32025
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3873
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00894
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509312
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770966
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05245
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35573
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44678
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62946
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97871
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35346
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75651
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19111
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66047
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16829
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72068
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32367
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98105
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7281
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1316
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07927
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18294
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36427
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37956
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45792
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165603
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540533
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804066
ì(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08706
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39264
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43664
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66861
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02063
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39843
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80488
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24329
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71749
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23046
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78835
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39761
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06555
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36612
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23804
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18722
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29326
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48798
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51149
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53081
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322092
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57223
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837694
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12224
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43015
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42775
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70843
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06328
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44421
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85414
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29644
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.775
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29384
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85737
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47305
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14835
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45843
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34679
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29762
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40527
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58967
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65114
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61585
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352505
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604453
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871868
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15799
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41053
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42082
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74957
(392.88, 12.59, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10667
