¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671568
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506845
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68586
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852931
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029666
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216842
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436384
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673972
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928471
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445621
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402596
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727298
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07683
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47784
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28893
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.04805
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.02742
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.00866
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.99173
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97665
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.96338
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.95192
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.94227
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.93441
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.92834
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.92406
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.92155
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.92083
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.92189
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.84925
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297547
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505169
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692043
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859458
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036527
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224117
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42502
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661838
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915489
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407742
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40259
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742654
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09335
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53297
¿(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36056
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.2405
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.21959
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.20057
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.18343
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.16815
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.15471
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.14312
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.13336
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.12543
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.11931
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.11501
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.11251
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.11183
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.11295
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.0392
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296041
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50355
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698536
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866308
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043778
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231801
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43122
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650061
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902891
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36888
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353906
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758603
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11052
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58886
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43246
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.44107
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.41987
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.40059
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.38322
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.36774
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.35414
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.34241
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.33254
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.32453
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.31836
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.31404
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.31155
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.31091
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.3121
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.23719
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294585
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501987
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70534
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873497
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051371
¶(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239841
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439743
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652205
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890643
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329129
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304101
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775139
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12831
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64551
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50456
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53609
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.62874
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.60919
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.59158
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.5759
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.56212
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.55025
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.54027
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.53217
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.52596
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.52162
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.51914
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.51854
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.51981
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.44369
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293178
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500481
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712458
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881014
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059332
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248191
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44866
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661658
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888387
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288441
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253247
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792268
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14674
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70297
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57683
(340.70, 6.97, 312.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5755
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.84669
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.82687
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.80901
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.79312
(340.70, 6.97, 312.06) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.77916
