¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54612
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16723
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34814
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4091
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05679
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65366
…(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19156
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78853
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45469
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16661
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92304
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74991
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66648
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66288
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04288
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36637
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91036
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.01945
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.90712
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337872
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975098
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58575
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11633
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70474
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36087
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07699
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81726
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63083
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54228
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28558
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89956
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19069
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7057
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69204
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.43782
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286007
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903303
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51822
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04159
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62159
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26785
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98809
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71261
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51317
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41548
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97702
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75802
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01756
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48557
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3725
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98434
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244829
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856291
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46424
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97926
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54941
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18394
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89429
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61202
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39715
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28403
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7225
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63002
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84699
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26937
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08206
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54475
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203013
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808526
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39153
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91988
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48346
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11031
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81153
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52945
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30449
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17618
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48061
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5044
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67893
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05704
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81447
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1222
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160561
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76011
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31801
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86066
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41776
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03697
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72564
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44751
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21266
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07257
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30181
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37048
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53096
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.87839
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52056
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.73507
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117462
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711009
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24491
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8017
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35235
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96405
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6396
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35738
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12161
ô(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96985
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19289
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23814
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38189
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72884
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23343
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36105
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073846
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661307
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17233
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72162
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28724
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89147
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55432
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26181
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03133
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8487
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.085
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10738
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22893
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54131
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03563
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.01156
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.91034
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029655
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611052
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10017
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64116
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22244
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8193
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46975
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16717
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94187
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66922
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97816
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97819
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12692
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35687
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82294
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68821
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46331
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984955
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548203
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02851
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56136
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15575
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74755
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38595
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07344
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84396
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49621
ñ(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87236
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88172
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00394
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17546
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59361
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.35739
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99446
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939772
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483961
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957357
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48213
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06708
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67617
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30291
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98063
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73961
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33672
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76761
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77206
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85857
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03622
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38678
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09369
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53361
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89415
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420124
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886675
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40356
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97916
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60528
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22058
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88877
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63639
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21884
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6639
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65351
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71516
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87696
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.23246
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82797
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08591
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848048
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356647
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816563
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32562
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89207
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52609
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13906
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80165
(430.29, 11.05, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54629
