¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461701
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236193
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317282
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460539
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611469
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770627
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938741
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11648
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30469
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504272
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716241
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970309
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33629
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30406
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.275122
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318088
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362559
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408573
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45626
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50556
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556617
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.609516
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664228
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720932
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78293
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851171
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921949
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99533
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071474
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150537
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232607
†(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301225
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423957
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573087
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730374
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896415
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071904
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257664
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454632
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66373
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934222
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19864
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15152
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245203
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287554
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331381
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376722
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423708
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473928
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530999
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590101
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651316
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714776
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780528
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848679
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919365
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992731
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068824
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147783
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221461
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289357
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388518
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535932
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691355
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855373
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028721
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212181
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40661
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612981
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899425
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08309
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00408
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21615
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263234
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312816
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.36417
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417329
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472356
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529407
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588443
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649632
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713036
„(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778727
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846862
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917505
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990791
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066822
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145431
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210685
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278293
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354128
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499924
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653544
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815661
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986924
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168158
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360137
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563856
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865864
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97635
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86163
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214434
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262311
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311893
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363214
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41634
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471356
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52838
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587394
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648551
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711933
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77762
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845711
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916344
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98958
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065584
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135703
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200727
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268082
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337923
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465032
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616942
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777217
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9465
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125524
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315217
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516369
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833531
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87333
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72399
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214053
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261945
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311504
…(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362823
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415913
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470947
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527918
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586943
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648094
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711464
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777119
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845217
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915823
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989037
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064139
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12674
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191581
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258717
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328315
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431245
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581522
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739996
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90737
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084359
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271761
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470449
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802423
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77395
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.591
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214166
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262025
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311584
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362939
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.416072
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471086
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528049
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587073
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648245
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711628
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777252
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845386
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915959
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989228
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056169
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118584
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183217
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250172
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319572
(334.34, 7.48, 354.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398542
