¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95863
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669866
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977053
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315104
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687995
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103312
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588429
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136761
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734651
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37189
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08022
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13168
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18534
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24121
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29932
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35976
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42255
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48774
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55545
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6257
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69855
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77409
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.221404
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.718472
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865791
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023756
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205747
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402259
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615061
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846227
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098203
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364896
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650468
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955813
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291679
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662837
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07451
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555976
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099934
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704928
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33836
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08602
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19658
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25092
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30751
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36636
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42757
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49118
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55719
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62572
ø(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69686
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77062
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8471
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.213326
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.343741
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.85711
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014067
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.192648
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388096
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599715
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829564
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080003
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344914
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631351
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934872
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268592
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637266
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046651
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523966
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063688
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675807
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30547
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04813
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26379
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31888
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37624
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4359
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49791
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56231
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6292
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69861
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77064
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84534
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92276
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.205338
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.335216
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.848542
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004911
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.179689
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374082
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584551
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81302
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06198
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325168
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612513
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914215
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245842
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612096
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018615
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490838
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027966
ó(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637154
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2732
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.011
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33346
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3893
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44747
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50791
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57075
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63606
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70383
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77416
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84714
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9228
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00351
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.197443
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.326787
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.840157
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995933
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16682
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360223
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569504
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796706
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044164
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305633
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591406
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893861
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223447
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58736
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991084
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454803
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992465
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597004
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24159
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97464
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40555
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46224
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52125
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58257
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64628
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71248
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78117
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85246
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92644
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01539
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11162
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.189636
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.318458
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.456138
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.98703
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154116
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346473
ı(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554619
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780519
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02649
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286361
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570303
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873809
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201397
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562944
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963958
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41931
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952227
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557487
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21058
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93899
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48028
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5378
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59762
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65985
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72447
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79161
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86129
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93944
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03091
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12558
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22358
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.181922
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.310227
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.447338
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978296
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143938
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332868
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539897
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764535
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009057
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267352
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549468
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854051
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179661
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538928
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937276
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384308
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912601
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513464
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18021
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90411
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5576
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61599
