¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.051708
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.053381
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23463
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.430206
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652518
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893186
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14369
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417437
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752291
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085215
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478381
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933553
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448161
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023224
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.728112
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57604
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48959
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62672
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88602
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68429
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66274
°(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0075
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70201
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.865758
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.967936
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.074638
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.18788
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.308258
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.436442
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.57376
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.725198
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.886733
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.055275
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23667
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432406
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655547
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894999
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145666
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419673
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753402
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08644
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480081
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932943
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445455
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019514
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719684
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55734
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39459
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53931
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8253
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56642
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49456
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83576
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50113
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.867476
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.969412
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.076201
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.189538
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.310019
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.438317
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.576036
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.727636
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.888704
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.057394
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238948
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434865
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658819
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897118
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147974
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422919
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754913
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088109
¶(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482129
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93286
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443177
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016478
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.71206
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53965
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36124
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49582
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76665
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45222
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34895
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67006
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30406
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.869311
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.971022
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.077905
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.191346
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.31194
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.440361
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.578476
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.73025
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.890885
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059733
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241466
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437583
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662335
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899542
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150614
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426459
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756823
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090216
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48452
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933302
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441328
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01411
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705236
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52294
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34182
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45386
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71002
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35202
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21148
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51012
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09092
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.871265
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.972765
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.079752
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.193305
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.314021
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.442577
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.581084
³(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.733042
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.893273
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062297
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.244226
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440561
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666097
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902273
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153591
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430298
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759137
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092766
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487261
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934272
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439909
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012421
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69922
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45857
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32355
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41341
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69272
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2669
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07852
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35583
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88568
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.873337
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.974643
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.08174
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.195414
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.316261
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.444963
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.583858
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.736014
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.895869
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.065084
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.247225
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443798
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670102
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905309
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156898
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434433
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761847
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095758
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490344
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935767
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438919
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011397
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693996
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40413
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30641
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37446
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64857
¸(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18467
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95001
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20698
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69338
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.875487
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.976654
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.083871
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.197674
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.318664
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.447519
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.5868
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739165
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.898673
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.068095
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250467
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447296
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674353
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908654
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160543
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438866
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764962
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099194
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493778
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937795
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438362
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011051
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689576
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39903
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29041
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33698
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60641
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10532
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82579
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0634
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54174
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.877516
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.9788
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.086143
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.200084
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.321224
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.450245
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.589908
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.742493
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.901687
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.07133
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253949
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451054
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678851
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912306
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16452
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443597
¾(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768478
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103072
(432.79, 14.25, 330.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497555
