¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64162
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08904
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74655
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35484
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35153
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35141
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35988
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36614
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.37559
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38824
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4041
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597801
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782123
Æ(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998484
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227158
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469238
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725857
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993217
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27238
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45077
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63708
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8318
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03543
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25304
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51709
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79558
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08977
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49769
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00083
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51711
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31053
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.24607
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.24582
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.25413
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.26023
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2695
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28196
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596149
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778563
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97025
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193577
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433743
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688237
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955958
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22968
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40643
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59099
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78386
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98555
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19663
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44333
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71806
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00816
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39326
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91482
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42406
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97724
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.13961
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.13924
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14203
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14797
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.29054
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.29388
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594968
À(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777299
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968927
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170498
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398898
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651389
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91937
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18818
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36336
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54624
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73734
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93714
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14624
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37152
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64263
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92881
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29138
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83102
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33337
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8788
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.04238
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.04189
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.04455
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05035
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594163
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77648
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968081
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169611
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381847
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61528
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881056
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14793
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32154
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50283
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69221
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89019
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09737
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31427
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56927
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85162
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19196
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72709
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24505
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78296
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94912
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94852
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.95106
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588511
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776123
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967672
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169224
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381422
»(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605193
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843532
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10884
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.281
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46072
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64844
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84469
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04995
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26487
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49786
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77657
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09495
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62125
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15899
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68967
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13383
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.85905
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.86147
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.867
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576361
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776228
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967795
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169315
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381539
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605277
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84148
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07587
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24168
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4199
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60603
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80058
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00406
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21705
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44019
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70353
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00029
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51802
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07517
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59883
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02681
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7734
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77571
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78112
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56447
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776759
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968365
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169888
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382152
