¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38061
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3317
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36133
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53928
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85323
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39804
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13791
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14607
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49065
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289929
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528508
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787035
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06799
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379163
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72163
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090702
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508015
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965724
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471182
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03856
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68061
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44571
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33728
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36599
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54311
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85689
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4036
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1458
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16558
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53112
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290509
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529135
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787717
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068733
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380602
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723052
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092267
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510833
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.968494
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474368
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04212
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68519
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45137
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34252
 (417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3703
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54663
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86023
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40902
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15352
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18496
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57187
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291017
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529684
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788314
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069384
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381907
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724363
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093712
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513459
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.971114
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47738
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04548
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68948
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45669
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34743
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37426
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54984
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86327
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41431
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16108
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20421
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.6129
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291455
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530159
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788829
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069942
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383077
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725565
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.095037
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515897
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.973586
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480221
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04867
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69348
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46166
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35201
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37789
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55273
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86599
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41946
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16848
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22332
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.6542
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291818
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530552
Ÿ(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789256
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070407
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384111
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726655
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096237
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518143
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975909
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482891
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05166
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6972
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46627
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35625
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38116
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5553
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86841
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42288
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17571
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24228
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.69577
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292112
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530868
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789598
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070782
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385009
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727635
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097318
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5202
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978082
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485389
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05446
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70062
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47053
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36014
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38409
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55755
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87051
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42493
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18279
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2611
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73762
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292332
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531108
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789857
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071062
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385772
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728504
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098276
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522064
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980104
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487717
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05708
™(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70376
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47444
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3637
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38668
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5593
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8723
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42664
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18969
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27978
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29248
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531269
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79003
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071252
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386397
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72926
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099108
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523736
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981975
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.489868
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0595
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7066
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47799
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36692
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38891
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56063
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87378
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42801
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19642
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2983
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292557
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531352
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790118
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071347
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386883
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729908
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099821
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.525216
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983693
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491847
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06173
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70915
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48118
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36979
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3908
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5616
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87495
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42905
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20298
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31666
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292562
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531356
œ(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790122
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071351
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387235
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730439
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100437
