¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875573
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37695
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206105
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355055
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513667
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682807
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861481
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049655
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251281
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467819
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700925
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952522
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224869
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520624
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836998
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165966
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441975
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738638
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058277
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403696
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857405
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.753
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66151
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18239
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04465
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98052
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47444
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201258
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349932
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508188
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676968
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857167
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045023
º(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246328
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462492
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695167
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946332
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218164
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513318
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832396
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162593
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438338
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734713
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054097
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399147
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810377
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65619
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73013
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31859
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20106
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06934
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57532
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196535
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344903
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50285
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671268
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851252
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040561
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241549
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457343
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689647
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940363
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21172
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506316
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827241
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159761
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435346
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731508
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050626
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395423
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769012
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56119
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73848
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45878
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36234
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16114
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6796
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191936
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340046
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497657
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665738
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845332
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036326
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236997
·(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452452
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684368
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934669
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205534
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499619
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819924
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15756
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432939
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72893
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047865
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392426
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765799
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46794
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62229
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64714
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61536
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25598
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78737
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.187485
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335304
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492626
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66037
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839573
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031482
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232616
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447764
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679322
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92922
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199662
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49322
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812953
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155904
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431172
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727043
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045808
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390221
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769887
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36778
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48766
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91905
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99263
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35386
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8987
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183151
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330677
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487708
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655137
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834002
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025499
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228458
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443303
¸(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674539
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924043
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194043
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48712
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806297
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155103
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441456
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745561
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073793
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429067
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814861
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26076
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35625
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20385
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08208
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45484
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178964
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326216
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482952
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650062
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828589
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019672
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224518
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439065
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66996
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919103
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188116
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479811
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797393
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144414
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475338
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78201
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113139
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471643
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861094
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25303
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2279
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50233
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17432
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55902
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174865
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32189
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478352
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645144
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823359
(432.96, 11.80, 349.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014057
