¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67471
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04539
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00759
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24272
(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.20533
(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.34111
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08881
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.39675
(378.74, 14.91, 302.51) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 22.24146
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.56835
(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.2593
(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.17943
(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.21265
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923623
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07265
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66347
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3297
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08669
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07032
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31876
(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.25593
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82106
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16637
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.27072
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.91438
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.88412
(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.31998
(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.17211
É(378.74, 14.91, 302.51) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.27323
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945521
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10038
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69468
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36511
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13835
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13162
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38354
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90454
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90792
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.11834
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.07947
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.37653
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.15962
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.01676
(378.74, 14.91, 302.51) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 22.93365
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966849
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12748
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72521
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3997
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18905
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19154
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44632
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01208
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99137
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.00146
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.46362
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.01887
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.44586
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.27415
(378.74, 14.91, 302.51) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 23.08341
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9876
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493942
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75497
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43345
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23867
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24989
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50709
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1169
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07114
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.08561
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.10361
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.5701
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.52428
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.541
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.08535
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00776
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517746
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78397
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46642
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28726
¼(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30672
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56563
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1898
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14711
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41505
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.58028
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.66141
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 23.07191
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.81775
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.34718
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.027319
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540842
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81224
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4985
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33467
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36185
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62187
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24772
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.205
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43918
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.15619
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 22.11758
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.7281
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.10483
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.06696
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.046261
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563211
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1525
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52968
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38091
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41535
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67596
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29095
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.248
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46054
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.76856
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.72103
(378.74, 14.91, 302.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 23.38671
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.50411
(378.74, 14.91, 302.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.36457
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062742
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.584841
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17487
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55993
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42597
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46703
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72933
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33128
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2877
(378.74, 14.91, 302.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.7703
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 22.6367
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 22.37228
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 23.50571
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.07766
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605716
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19579
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58934
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46974
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51696
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78111
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3685
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32416
(378.74, 14.91, 302.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.47878
(378.74, 14.91, 302.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.45092
(378.74, 14.91, 302.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 23.0673
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095542
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625823
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21587
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88156
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50709
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56503
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83085
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.404
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35724
(378.74, 14.91, 302.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.99833
(378.74, 14.91, 302.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.01956
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94339
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.11272
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.645152
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23509
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90346
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54074
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60891
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87858
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44094
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38693
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51807
(378.74, 14.91, 302.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.61965
(378.74, 14.91, 302.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.80488
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129189
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.663685
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25343
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92712
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57288
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64699
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92414
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47536
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41322
(378.74, 14.91, 302.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52534
(378.74, 14.91, 302.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.33604
