¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012527
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454471
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686985
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937907
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211609
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510905
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837394
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194765
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58766
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021537
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393755
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734983
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10347
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47427
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13352
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01003
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05515
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21543
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60463
î(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24337
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.09788
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.08484
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.07378
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237765
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453677
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686081
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937537
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213007
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512443
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839027
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196604
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589681
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023798
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381809
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722087
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08963
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4651
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15847
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04237
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.9436
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28568
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6895
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3472
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.0466
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.0336
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.02257
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237026
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452878
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685235
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938803
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214395
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513965
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840705
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198409
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591702
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026014
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370343
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709789
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07628
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45664
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17875
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08534
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.96743
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35655
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78946
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45234
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.99764
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.98468
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.97368
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236289
ç(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452075
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685628
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940083
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215774
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515469
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842323
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200233
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593679
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028203
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359391
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697978
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06357
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4488
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1962
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12789
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.9912
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.04167
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.02277
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.00585
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.95098
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.93806
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 12.92709
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235553
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451321
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686814
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941353
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217171
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516957
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84396
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202026
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59566
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030389
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34891
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68669
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05134
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45491
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2136
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.10918
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50014
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99726
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66662
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.12447
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.09778
(437.57, 13.85, 289.23) (426.17, 13.73, 303.54) (8.74, 12.51, 16.02) Truck 13.07316
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234832
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452269
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68799
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942638
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218546
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51847
«(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845619
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203799
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597651
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025861
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338895
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675906
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03975
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47111
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23095
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2116
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35537
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56508
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10248
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77581
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61068
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03477
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234533
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453362
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689157
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943876
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219913
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519942
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847257
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205607
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599607
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016992
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329365
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66566
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02863
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49508
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24821
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25273
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41679
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62713
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19295
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8863
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84832
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45584
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235507
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45445
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690302
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945139
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221249
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52141
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848864
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207384
(437.57, 13.85, 289.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601551
