¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882322
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587534
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23561
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97935
(382.31, 7.04, 351.03) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.7416
(382.31, 7.04, 351.03) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 20.47173
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407486
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631514
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87685
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146156
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438567
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738179
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014859
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313313
—(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637461
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057418
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56985
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21538
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95606
(382.31, 7.04, 351.03) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.49782
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 22.48458
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 22.98499
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406194
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630125
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87492
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144089
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436366
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723466
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998958
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296168
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617646
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030337
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551982
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19495
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59842
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 21.38932
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 21.7069
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 22.44392
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4049
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628706
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873001
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142006
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434072
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708946
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983379
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279324
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599425
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003457
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533889
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1743
(382.31, 7.04, 351.03) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 17.30353
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 20.5787
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 20.98326
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 21.92844
(382.31, 7.04, 351.03) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 24.81471
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4036
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627316
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871082
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139872
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431772
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694676
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968001
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262783
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581496
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976807
¢(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515657
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15346
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.328
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.93057
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 20.33797
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 21.82215
(382.31, 7.04, 351.03) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 24.83603
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402295
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625921
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869071
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137754
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427458
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680623
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952921
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246462
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56386
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950332
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497202
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13244
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78052
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.32394
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.91598
(382.31, 7.04, 351.03) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 24.74657
(382.31, 7.04, 351.03) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 24.92354
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401011
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624524
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867055
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135544
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414588
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666823
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938028
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230453
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546488
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924073
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478587
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10528
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27155
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.75502
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.51187
(382.31, 7.04, 351.03) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 24.8725
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.35985
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.55826
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.42221
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399675
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623113
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865007
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133339
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401919
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653256
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923424
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214658
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529465
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905184
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459842
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03031
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79737
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.24993
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.12458
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.70485
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.9914
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.93961
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.09688
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398396
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621724
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862917
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131079
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389493
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639877
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909084
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19919
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512716
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888409
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398631
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956329
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6287
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.91215
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65201
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.30913
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397096
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620315
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860812
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128775
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377275
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626773
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89499
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183972
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4963
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843305
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333743
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883358
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54507
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.58738
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49418
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.27011
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.01402
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.08756
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.52724
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395771
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618918
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859204
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126494
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365252
¢(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613869
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881136
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169051
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512074
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790896
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269704
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811417
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46228
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.27493
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33808
(382.31, 7.04, 351.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.3373
(382.31, 7.04, 351.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.95381
(382.31, 7.04, 351.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.02403
(382.31, 7.04, 351.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.0786
(382.31, 7.04, 351.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.86036
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394452
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617512
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857722
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122317
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353468
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601206
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867488
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18786
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540511
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779031
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206509
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740388
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38036
(382.31, 7.04, 351.03) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.52976
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18364
(382.31, 7.04, 351.03) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 23.57388
(382.31, 7.04, 351.03) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.59004
(382.31, 7.04, 351.03) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.61956
(382.31, 7.04, 351.03) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.56323
(382.31, 7.04, 351.03) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.22761
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393168
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616106
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85621
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111505
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341877
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588789
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888487
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214165
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569223
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767849
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144079
(382.31, 7.04, 351.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670403
