°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262203
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237469
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470357
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722318
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980232
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278042
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603586
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960862
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354661
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773537
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039061
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320802
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622154
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945155
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29222
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74101
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41338
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.63614
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.6211
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.60783
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.90459
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07597
(328.35, 7.67, 368.47) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 19.18008
(328.35, 7.67, 368.47) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 19.33336
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641101
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828398
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029518
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245932
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479527
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732259
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001817
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301603
•(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629376
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989223
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385499
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79264
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057281
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339773
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64194
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965886
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31393
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77878
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47169
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.55849
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.54354
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.53036
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.96183
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20884
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.75257
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.73696
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.72507
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647992
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835799
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037438
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254496
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488744
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74226
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017481
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317252
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644989
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004694
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401252
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804289
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069674
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353008
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656057
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981011
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33014
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89244
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60075
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.64056
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.61919
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.59963
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.01991
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.07067
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.05848
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.04841
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.04045
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.03459
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.03083
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.02916
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654891
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843236
¢(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045427
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263074
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498042
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752321
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028409
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32918
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658059
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019074
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417146
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816581
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08275
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36691
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670977
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996935
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35792
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00899
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73324
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41232
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.09515
(328.35, 7.67, 368.47) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.69106
(328.35, 7.67, 368.47) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.54964
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.04588
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.03372
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.02367
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.01572
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.00988
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.00612
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.00447
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661887
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850689
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053459
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271762
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507368
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762446
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039445
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341236
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671247
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03357
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433189
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829486
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096513
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381574
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686619
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01372
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46827
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12848
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86933
(328.35, 7.67, 368.47) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.10761
(328.35, 7.67, 368.47) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.15455
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.05392
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.03753
™(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.02327
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.01113
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.0011
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.99317
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.98734
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.98359
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.98194
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668903
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858215
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061538
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280468
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516811
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772673
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050565
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353364
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684526
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048184
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449326
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843044
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110946
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396981
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703079
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03135
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58132
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2511
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97419
(328.35, 7.67, 368.47) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.98834
(328.35, 7.67, 368.47) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.06153
(328.35, 7.67, 368.47) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.14615
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.01706
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.00283
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.99071
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.98069
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.97277
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.96695
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.96321
(328.35, 7.67, 368.47) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.96156
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675987
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865782
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069695
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289259
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526287
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782973
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06174
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365564
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697933
(328.35, 7.67, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062923
