¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467226
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93868
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3701
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82563
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.68867
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861288
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049067
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250223
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466214
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698734
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949643
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221229
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516048
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845049
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207396
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606141
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047059
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537074
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07817
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55347
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05316
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60432
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21525
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11803
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08387
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81976
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.17978
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.1712
Ü(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.1649
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.16085
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.15908
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.15956
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.16231
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.16732
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.17461
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.18416
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860538
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048253
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249372
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4653
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697736
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948581
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220049
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51476
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841734
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203727
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602111
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042591
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532099
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05997
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51135
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00686
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55321
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15855
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99569
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93001
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82622
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.93697
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.92518
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.91563
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.90831
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.90323
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.90037
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.89974
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.90133
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.90514
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.91119
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859844
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047521
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248574
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464442
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696806
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947577
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218964
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513599
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838488
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200165
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598175
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03822
Ş(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527259
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07783
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49162
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96151
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50318
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10302
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87597
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78017
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79996
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.80307
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.78965
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.77845
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.76947
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.76271
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.75815
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.7558
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.75565
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.7577
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.76196
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859202
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046825
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247828
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463675
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695966
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946643
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217991
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512536
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835292
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196671
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59432
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033967
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522513
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07917
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52355
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97734
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47381
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04871
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75887
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63419
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63147
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.7257
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.71233
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.70118
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.69224
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.6855
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.68095
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.6786
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.67844
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.68047
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.6847
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858634
Ì(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046238
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247185
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462951
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695211
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945832
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217076
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511556
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832284
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193298
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590618
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029842
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517874
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07827
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55627
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01301
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5129
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06218
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67917
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49195
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46753
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.70396
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.68936
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.67698
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.6668
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.65882
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.65304
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.64945
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.64804
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.64883
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.6518
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858144
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045673
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246584
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462306
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69453
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945103
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216307
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510692
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83134
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190016
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586993
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025811
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516132
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07746
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58978
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04961
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55295
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10623
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78866
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50709
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31132
Ş(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.70715
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.69135
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.67778
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.66642
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.65726
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.6503
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.64553
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.64295
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.64256
(392.14, 13.96, 249.71) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.64435
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85768
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045197
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24606
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461779
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693919
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944467
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215608
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509929
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830498
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186796
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58345
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021905
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515512
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07674
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62415
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08708
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59397
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1514
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89952
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63434
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.7224
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.71651
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.71267
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.71087
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.71113
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.71343
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.71777
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.72418
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.73263
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.74315
(392.14, 13.96, 249.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 13.75575
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857283
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044746
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24563
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461277
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693388
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943892
