¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009041
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.05401
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.16239
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15866
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317314
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488762
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672509
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86989
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082444
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75585
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020126
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307076
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619653
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961421
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336585
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750244
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208556
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719014
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27123
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85959
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.881735
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.866997
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.853485
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.841187
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.830094
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.890131
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.880235
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.871681
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.864469
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.858584
Æ(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.505541
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.05326
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.08112
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.1992
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.19544
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323381
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495255
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679473
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877379
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090517
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766209
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031361
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319299
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632987
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976026
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352638
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767982
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228233
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741028
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29051
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88119
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.576249
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.5621
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.549127
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.537323
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.526675
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.517181
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.713265
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.705853
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.521043
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.515407
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.523021
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.09136
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.10967
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.59873
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.6045
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329511
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501816
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686511
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884947
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530955
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776689
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042711
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331645
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646473
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990796
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368907
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785922
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248173
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763284
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31016
ò(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.30936
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.294607
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.280997
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.268522
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.257169
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.246933
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.290335
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.688166
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.649971
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.613279
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.578066
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.544294
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.511941
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.480977
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.451376
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.423109
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335704
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508445
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693623
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892594
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539948
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787277
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054229
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344156
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660106
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.825108
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.776862
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.730352
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.685537
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.667574
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.063704
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.048378
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.034164
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.021055
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.009038
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.998104
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.988246
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.298118
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.498657
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.486548
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.475735
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.466212
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.560533
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.62597
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.68151
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.164423
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.63025
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341959
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515141
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700807
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316842
ı(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547753
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797261
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065844
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356771
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.542329
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.485005
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.434266
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.396514
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.36094
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.349652
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.821163
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.806373
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.79266
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.780013
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.768419
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.757874
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.748366
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.306235
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.535202
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.523022
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.512143
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.502561
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.641892
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.393812
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.67958
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.551217
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.442559
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348275
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521904
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708064
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324165
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55567
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805828
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0769
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.337312
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.286172
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.243157
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.20733
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.175311
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.155668
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.611014
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.595675
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.581385
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.568135
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.555917
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.544717
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.534529
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.691015
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.314689
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.573352
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.561097
ô(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.55015
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.540505
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.886325
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.587913
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.47598
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.368385
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.264914
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354654
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528734
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715391
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331585
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563653
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814464
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086307
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.146905
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.087298
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.051398
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.021915
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.001617
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.416253
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.400379
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.385539
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.371714
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.358896
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.347077
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.336242
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.326389
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.538744
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.323478
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.61314
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.600808
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.129962
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.630892
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.515407
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.404453
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.297802
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.195239
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.096564
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361093
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535627
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123188
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339075
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571728
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823173
(396.11, 14.51, 309.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095763
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.193299
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.067695
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.954818
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.930799
(396.11, 14.51, 309.30) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.907973
