¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819287
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438564
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714706
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020785
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356199
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671012
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742051
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068687
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99625
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58111
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24087
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99113
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81407
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81262
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15332
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80445
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83486
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47247
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924856
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161377
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160347
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38207
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619154
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873242
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177803
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552229
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967587
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432595
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.950032
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5292
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18165
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92361
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.741
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71893
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98515
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6613
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65709
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22779
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509918
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731602
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969994
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228693
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509883
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81505
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147972
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5195
©(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930551
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391503
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904186
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47773
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12298
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85676
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66877
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62618
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87208
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37125
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48189
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98722
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492296
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712679
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949625
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206428
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485764
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788839
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.118349
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487009
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893784
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350727
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858716
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42672
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06486
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79058
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59737
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53439
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76036
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23495
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04551
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75072
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474789
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693883
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929395
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184314
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461813
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762817
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08997
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45476
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857284
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310266
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813622
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37615
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0073
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72508
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52678
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44355
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64999
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1005
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87759
¦(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10259
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92894
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457398
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675217
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90931
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162356
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438037
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736992
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.061993
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422753
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821399
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.270126
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768905
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32604
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95028
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66026
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45703
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35365
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54176
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96791
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71388
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90439
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62228
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440127
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656681
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88937
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140552
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414434
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711362
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03425
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390993
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786456
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.230309
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724568
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27638
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89382
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59611
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3881
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27032
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44059
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83713
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55272
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.70954
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.56973
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422976
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638281
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869579
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118904
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391007
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685931
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006615
œ(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359483
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751799
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190817
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680619
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22718
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83823
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53263
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31997
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18804
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34072
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70817
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39409
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.518
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.29672
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405945
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620012
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849936
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097497
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367757
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660698
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97914
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32822
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717429
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151649
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63705
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17843
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78363
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46982
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25266
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1067
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23959
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58288
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23794
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.32971
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02921
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389039
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601879
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830441
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076485
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344687
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635667
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95189
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297207
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683347
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.11281
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.593865
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13014
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72958
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40769
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18616
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02963
 (419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13755
(419.65, 13.77, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45951
