¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954695
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.837
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.83766
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502709
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678849
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867543
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070146
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288211
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520734
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211788
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494708
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801997
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136799
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512449
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927419
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386314
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896553
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46193
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07789
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78052
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58032
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4555
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39065
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.28792
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.06387
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.83852
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.04252
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.03203
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.00443
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.90444
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.90022
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.89763
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.89667
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.89733
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501856
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677938
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866566
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069095
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28708
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518143
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764237
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492439
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799498
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134076
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50701
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921388
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379681
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889131
¼(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45337
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06401
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76479
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56237
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44128
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37438
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.97127
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.09148
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.53098
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73754
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35352
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.46399
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.96648
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.96223
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.95962
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.95865
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.95931
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501061
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677087
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865654
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068115
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286026
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515661
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761554
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490268
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797158
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131527
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50174
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915544
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373203
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881945
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44519
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05047
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74947
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54485
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4277
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35884
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.73141
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97136
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.40954
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7371
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37781
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03681
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03088
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02661
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02398
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.023
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02366
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500324
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676299
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864808
 (399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067207
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285046
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513288
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758991
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025047
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794962
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129147
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496595
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909893
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36692
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874924
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43734
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03729
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73453
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52778
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40592
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.39971
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.50234
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92161
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7923
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82632
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40457
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.10369
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.09772
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.09341
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.09076
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.08976
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.09043
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499644
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675571
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864028
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066369
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283634
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511025
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756544
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022395
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311158
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126918
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492106
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904427
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360853
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868134
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42974
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02615
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7199
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50692
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38088
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32996
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55032
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87305
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75942
š(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91742
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4338
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.17306
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.16704
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.1627
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.16003
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.15902
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.15969
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49902
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674903
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863314
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065601
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281633
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508871
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754216
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019872
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308414
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124838
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489864
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899083
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354934
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861591
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42249
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01803
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70574
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48561
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35642
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31662
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51009
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82566
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72857
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01031
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.49339
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.24499
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.23893
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.23455
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.23186
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.23084
(399.74, 14.04, 248.25) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.2315
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498455
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674298
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862664
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064903
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279732
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506826
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752007
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017477
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305811
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620214
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487765
