¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79622
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97533
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.89378
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.79778
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.65997
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.60308
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.58189
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.886252
ö(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036258
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.196046
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366793
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549998
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747042
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959516
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188461
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437457
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709775
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007243
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330939
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691765
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09166
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154087
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66049
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22168
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87517
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61977
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47381
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44945
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57302
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63869
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37966
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97541
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.19891
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.92834
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.72819
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.66897
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.61198
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.63181
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878309
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.027783
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186874
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.356968
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539453
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735693
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947269
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174932
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423066
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694097
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990095
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311375
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670574
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068155
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124965
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624695
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17743
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82416
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56148
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40858
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36578
’(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47472
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56581
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35887
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96383
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.04942
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.06332
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.73892
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.67958
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.63877
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.69913
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870466
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.019417
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177824
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347276
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529048
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724499
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935193
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161594
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408877
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678638
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973192
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292446
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649687
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044994
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484723
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589531
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13804
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77404
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50426
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34257
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28384
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.22216
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.19703
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.17395
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.54853
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.08859
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.82054
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.75129
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.69182
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.67791
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.76894
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.862724
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.011149
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.168893
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337714
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518787
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713458
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923081
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148447
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394884
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663398
Ÿ(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956532
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273788
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629107
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022181
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459292
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554981
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09935
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72484
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44805
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27781
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20354
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.00379
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.97925
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.95673
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.23996
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.12988
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.82722
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.76531
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.70568
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.74434
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.84132
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.855083
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002904
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160085
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328283
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508666
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702572
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911095
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13549
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381092
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648378
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940117
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2554
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60883
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999709
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434251
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891926
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06132
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67646
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39286
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21425
(397.08, 14.12, 247.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12487
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.8489
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.77044
(397.08, 14.12, 247.27) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.74845
(397.08, 14.12, 247.27) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.26257
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.10123
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.84308
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.78099
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.74715
(397.08, 14.12, 247.27) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.81803
