¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23966
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32991
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37342
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72791
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52563
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24311
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95782
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690432
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913774
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130305
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353188
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591634
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842431
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111447
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400847
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71299
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064957
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457998
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888186
„(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.361
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90023
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56995
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35562
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42019
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7951
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74482
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28017
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00504
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686764
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909815
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124924
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347391
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585453
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840589
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114781
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404586
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717047
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070811
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464388
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895166
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36869
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91276
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59259
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38155
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46692
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86153
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96312
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31711
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05213
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683124
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905915
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119653
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3418
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579452
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834177
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107865
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40271
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721121
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076885
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470991
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902446
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37668
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92549
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61545
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40772
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50348
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92714
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18024
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35388
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09898
†(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679509
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90202
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114576
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336384
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573635
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827932
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101163
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395475
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714586
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079581
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477907
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909983
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38498
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94022
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63852
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43409
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53444
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99191
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39585
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39045
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14564
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675951
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898216
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109642
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331141
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568031
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821912
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094724
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388498
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714079
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079006
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477306
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913686
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3936
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9607
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66182
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46067
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56531
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05585
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55551
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42686
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19209
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672421
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894444
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104906
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326071
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562578
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81611
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088457
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381771
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713708
‚(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078619
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476888
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913249
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39339
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97619
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68525
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4875
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59602
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11884
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64625
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46306
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23838
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668918
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890677
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100331
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321172
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557366
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810501
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082458
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378079
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713556
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078451
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47672
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913065
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39316
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98471
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6973
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51078
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62657
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18088
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73575
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49908
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28436
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665469
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886994
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09595
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316473
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55233
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80511
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076631
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378141
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713594
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078496
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476768
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913105
(342.06, 6.98, 311.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39751
