¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07263
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982755
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328558
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707038
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093726
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470242
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881236
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38262
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.048
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82353
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51903
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32643
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86391
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.33742
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31207
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28923
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26887
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.25099
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.23557
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.22259
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.21206
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.20395
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.19827
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735068
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917961
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11206
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325822
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553657
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796312
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058741
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343343
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653095
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98501
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331015
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709759
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088619
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464649
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874666
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37363
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04161
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84355
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4618
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26147
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78116
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.41885
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.39333
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37033
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34984
Å(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.33183
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31629
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.30321
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29258
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.2844
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27865
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736616
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92028
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115664
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328664
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553662
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79634
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058763
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343369
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653158
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987467
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333698
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712698
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083956
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459536
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869125
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36825
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0355
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83344
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40574
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19792
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69995
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.50358
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.47789
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.45473
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.43408
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.41594
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.40028
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.38709
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37637
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.3681
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.36228
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738241
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922262
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119332
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328767
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553782
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796466
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0589
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343538
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653295
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990141
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336598
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715872
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079674
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45494
É(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864086
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3631
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07235
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82438
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35082
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1357
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60832
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.59169
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.56582
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54249
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.52169
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.5034
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.48762
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.47432
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.4635
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.45514
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.44925
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739932
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924074
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119752
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328949
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554006
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796657
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059111
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343789
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653544
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99188
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339743
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719295
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075856
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450775
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859557
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35824
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1159
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81635
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29709
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0748
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43568
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68325
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.65719
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.63369
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.61273
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.5943
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.57838
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.56496
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.55403
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54559
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.53962
(439.87, 14.85, 253.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741682
