¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3503
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68164
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52942
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78661
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738548
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990549
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26372
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564833
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889566
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244719
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639321
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064015
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537652
ç(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04561
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61238
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24964
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70022
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57551
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56873
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69161
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00482
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63333
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47496
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73104
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733685
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985294
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257559
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558215
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882341
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236797
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630353
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05411
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.526343
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03303
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5983
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23327
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.676
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5478
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55004
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6699
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97925
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5803
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42067
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68515
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75792
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728767
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97998
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251799
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551524
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875036
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228791
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621304
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044117
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514983
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02039
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58416
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88992
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65175
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52002
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51831
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64811
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95362
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52724
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36651
ä(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63915
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53308
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723795
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974604
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245974
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544757
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867648
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220695
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612177
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03404
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503572
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00769
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56996
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87593
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62739
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49218
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4774
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62624
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92793
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47419
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21601
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5931
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39971
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718769
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969173
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240088
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537628
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860183
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212516
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602978
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023882
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492113
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.994948
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21127
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86326
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60306
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46434
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4366
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60317
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90215
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43842
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00478
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54698
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41146
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71369
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963685
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234138
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530408
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852641
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204252
(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593701
ø(430.47, 15.09, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013645
