¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30469
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29955
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28823
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33827
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11526
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34585
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75647
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.94248
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391341
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947627
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.522464
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10535
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76471
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41506
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12734
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89161
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68804
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53099
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4313
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3232
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31134
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30144
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34691
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.47092
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.71177
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.16351
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.91121
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399274
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960597
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531741
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11584
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77641
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42408
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13946
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90089
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69854
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53886
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43816
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3268
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32337
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31492
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35602
ü(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.47497
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.70864
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.15055
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.88611
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406338
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972436
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54028
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1255
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78718
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43245
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15102
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90967
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70811
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5464
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4447
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33039
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33566
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3247
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36561
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.47904
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.71213
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.13832
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.86254
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41253
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983124
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548084
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13433
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79701
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44017
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16176
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91795
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71703
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55361
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45093
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33397
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34818
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33456
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37567
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.48376
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.71883
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.13132
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.83971
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.417847
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.992655
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55514
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14231
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80588
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44723
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17169
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92572
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7254
ş(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56048
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45684
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33754
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36095
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34479
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3862
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.48916
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.72552
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.13013
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.8176
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422276
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001021
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.561444
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14945
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8138
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45363
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1808
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93298
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73321
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56702
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46243
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34109
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37396
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35539
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39721
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.49521
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.73234
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.13004
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.79623
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425822
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008212
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566998
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15573
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82076
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45936
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18908
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93974
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74046
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57322
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46771
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34464
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38721
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36635
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40332
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.50193
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.73991
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.14021
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.7795
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428483
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01422
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.571796
ç(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16102
(401.16, 12.66, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82675
