¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221108
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997984
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211524
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441839
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686148
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94609
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233428
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551929
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901048
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285272
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710141
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131791
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514492
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954962
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60634
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17371
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76702
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85644
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.16335
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.14849
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.13519
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.12342
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11319
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.1045
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25064
Ò(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.08882
(397.96, 14.15, 246.80) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 24.30098
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606841
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791264
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989137
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202017
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431557
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673434
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932317
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217558
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534579
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882006
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264253
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686853
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116621
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498016
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963788
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61634
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18875
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89273
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09981
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.15016
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.13533
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.12204
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11029
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.10008
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.09139
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.23403
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.05207
(397.96, 14.15, 246.80) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 24.21797
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59922
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78309
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980421
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192618
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42138
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660888
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918718
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201838
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517363
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863108
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24343
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663793
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101939
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482038
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972727
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62651
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20467
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02118
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10445
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.13853
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.1237
Ñ(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11043
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0987
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0885
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.07982
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.21892
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0394
(397.96, 14.15, 246.80) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 24.21936
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.209726
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775047
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971724
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183231
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41095
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648448
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905265
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186236
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500338
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844414
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222837
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640974
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087729
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466593
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981837
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63688
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22135
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15242
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07642
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.12842
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11362
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.10036
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08864
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.07845
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.06978
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.20528
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0284
(397.96, 14.15, 246.80) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 24.28284
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.203171
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76701
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963118
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173996
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399572
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636144
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891936
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170766
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483458
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825884
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202418
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618398
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073996
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451674
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991093
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64741
Ç(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29052
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25495
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06324
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55595
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08945
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.4542
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.05532
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.26877
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25994
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4904
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01906
(397.96, 14.15, 246.80) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 24.35029
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.196345
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75904
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954582
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164801
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38829
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623988
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878794
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155484
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466774
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807559
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182235
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596041
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05534
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437209
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00047
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6581
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4059
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22012
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05129
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54303
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07548
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45179
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.04761
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.26162
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.29941
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.42658
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01139
(397.96, 14.15, 246.80) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 24.42178
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189533
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357459
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946125
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155693
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377155
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61194
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865805
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140974
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45022
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789406
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162236
Ò(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573895
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030727
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429077
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01005
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66899
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38199
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18583
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04056
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53145
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06295
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45094
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.04156
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02997
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02007
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01189
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.00537
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45492
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45085
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45014
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45277
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.182836
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350289
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937747
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146656
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366143
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6001
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852935
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12703
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433789
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771426
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142451
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552011
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006372
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437678
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01974
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64916
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35257
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15201
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00587
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52115
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05182
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45166
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.1375
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.12726
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11855
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11137
(397.96, 14.15, 246.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.00099
(397.96, 14.15, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.5181
