¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089263
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799002
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077038
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385023
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717722
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086907
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500542
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963157
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480382
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06298
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75503
 (412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56501
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56018
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77925
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65096
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308318
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542752
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797242
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075422
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383257
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715266
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084577
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498275
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96061
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477568
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0598
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75379
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56733
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5645
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78798
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65794
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306669
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541066
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795415
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073711
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381387
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71272
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082113
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.495847
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957884
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474547
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05639
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75223
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56911
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56817
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79578
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66338
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304969
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539322
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793526
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071908
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379271
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710083
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079517
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493258
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954981
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471328
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05275
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75035
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57038
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57116
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80266
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74389
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303215
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537519
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791571
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07001
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376778
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707352
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076785
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.490508
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951899
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467907
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04889
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74815
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57112
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57349
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8086
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81795
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30141
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535653
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789549
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068017
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374202
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70453
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073922
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487597
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94864
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464287
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04691
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74563
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57133
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57515
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8136
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88488
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299552
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533727
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787463
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06593
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371543
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701617
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070927
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484526
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945203
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460464
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04501
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74278
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57101
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57615
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81766
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94447
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297644
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531745
œ(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785312
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063749
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368803
(412.15, 12.94, 327.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698615
