¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.548208
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66119
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73851
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78017
À(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.208585
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.328973
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.457135
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.593826
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739894
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896313
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.064188
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.244793
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4396
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650422
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879208
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128256
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400336
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698741
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027437
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391212
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795931
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248843
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759015
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337938
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75226
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55915
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51687
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61243
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88249
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92257
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.22863
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.350278
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.479819
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.618023
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.76576
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924021
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093941
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.276823
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474171
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687739
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919565
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172053
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448045
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750928
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084782
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454542
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86626
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327434
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847452
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438245
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87228
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71066
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69285
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83534
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11196
Ê(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15824
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.248962
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.371894
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.502842
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.642592
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.792032
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.952176
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124187
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309397
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509349
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725842
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960969
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217202
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497467
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805256
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144775
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521133
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940597
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410941
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941931
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28824
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99896
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86695
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87473
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07416
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35003
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54458
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.269584
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.393825
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.526209
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667536
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.818716
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.980785
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154932
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.342525
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545145
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764635
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003149
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263227
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547882
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860716
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206074
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589235
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016695
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496527
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037042
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39913
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1479
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02827
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05186
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32238
È(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59713
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95163
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.290498
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.416075
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.549922
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.69286
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.845818
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009854
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186187
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376216
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581567
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804128
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046115
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310141
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599308
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917336
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268705
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658886
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094607
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582673
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134427
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51303
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30146
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19485
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23732
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53866
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95071
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.311706
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.438645
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.573987
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.718568
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.87334
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.039387
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217955
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41048
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618626
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844335
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089885
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357965
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651771
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975138
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332704
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730125
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173034
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.670699
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234371
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63005
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45992
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36685
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45805
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76239
Ç(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33167
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.333212
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.461539
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.598404
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.744664
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.901289
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.069391
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250245
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445322
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656332
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885268
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134473
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406713
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705289
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034153
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398103
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801853
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253005
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760926
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33695
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7659
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62339
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54451
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6871
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99432
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73281
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.355017
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.484759
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.623179
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.771152
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.92967
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099871
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283062
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480751
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694693
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926939
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179893
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456409
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759884
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094408
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463978
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874839
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334884
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853418
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442256
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91035
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78231
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72812
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92484
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23991
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15576
½(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377123
(383.88, 11.56, 326.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.508309
