¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155281
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756951
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015015
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295911
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558423
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841743
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148395
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602207
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.225863
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57622
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82086
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07876
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35102
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11931
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.18602
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.16132
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.27474
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.56494
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.56778
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.38617
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.37525
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.43644
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.65545
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899965
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105208
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308259
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524657
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757473
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008604
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30261
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565638
×(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849534
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156833
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54959
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.1652
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42961
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66707
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91724
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18115
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45991
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23306
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.01487
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.13627
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.44193
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.557
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.3741
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.36319
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.42272
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.63606
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896694
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10169
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308785
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525222
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758082
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009261
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298213
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57308
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857572
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16554
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516995
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10496
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2879
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51853
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76137
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01738
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28757
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57317
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34439
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.00228
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.3224
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.54918
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.36478
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.35387
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.41165
(337.54, 6.97, 313.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.61912
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893428
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098177
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309387
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525868
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758777
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010011
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290442
Õ(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58075
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865857
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174515
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509706
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045154
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15094
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37501
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61088
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85934
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12145
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39828
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69099
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45392
(337.54, 6.97, 313.21) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.22441
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.30473
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.61196
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.64821
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.48995
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.85885
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890165
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09467
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310061
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526594
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759558
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010856
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282688
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58865
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874388
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183758
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519753
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985783
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0184
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23632
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46553
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70688
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96125
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22975
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51349
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81372
(337.54, 6.97, 313.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 21.20601
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.10503
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.3744
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.4002
(337.54, 6.97, 313.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.23931
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.98431
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886909
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091169
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310812
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5274
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760426
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011793
Í(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283703
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596778
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883167
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193272
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530094
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.926859
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890282
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10226
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32508
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55959
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80664
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06726
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34247
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6335
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94165
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.19149
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.71706
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.87764
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.82721
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.37275
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884195
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087675
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30732
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528286
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76138
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012823
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28482
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589533
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892195
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203052
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540728
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908784
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766211
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972555
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18934
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41736
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65747
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90877
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17081
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44747
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04972
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.4738
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.62733
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.57809
(337.54, 6.97, 313.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.286
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881795
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084188
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303562
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529253
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762421
Ì(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013947
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286036
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581264
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901471
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213104
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551656
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920707
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644669
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816961
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02258
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23853
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46561
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7046
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95644
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22216
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50281
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79968
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30155
(337.54, 6.97, 313.21) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.56756
(337.54, 6.97, 313.21) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.62562
(337.54, 6.97, 313.21) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.99523
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879409
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080708
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299811
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530298
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763548
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015163
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287354
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582696
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910993
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223425
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562878
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932954
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577888
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702635
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85192
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06012
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27891
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50904
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75134
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00673
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2763
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56116
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86263
(337.54, 6.97, 313.21) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.33254
(337.54, 6.97, 313.21) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.39334
(337.54, 6.97, 313.21) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 21.7583
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877039
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077863
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29607
(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531425
Î(337.54, 6.97, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764761
