¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490767
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732398
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32074
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00633
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79141
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66522
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64223
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82919
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21846
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.39858
±(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.36996
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.34386
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.32029
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.29921
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.28061
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.26448
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.2508
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.23957
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.23078
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.22441
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509035
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754632
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020513
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309347
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624155
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968534
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346797
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764153
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226921
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742765
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33466
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02219
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80966
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68281
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68071
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85343
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24748
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.72669
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.69747
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.67083
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.64675
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.62522
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.60622
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.58974
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.57576
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.56428
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.55528
(336.45, 6.96, 313.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.54877
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513456
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7594
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025686
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315004
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630326
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975263
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354238
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772375
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236049
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752986
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34833
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03782
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82762
‚(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70017
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7018
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87734
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27618
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96835
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2318
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83755
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517808
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764071
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030809
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320527
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63638
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981917
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361567
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780504
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245071
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763063
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36179
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05316
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84528
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71729
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7218
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90096
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3045
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00666
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27535
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00896
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522093
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768719
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035813
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326002
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642348
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988501
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368781
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788487
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253933
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773012
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.375
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06827
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86265
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73422
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74151
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92429
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33249
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04842
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3184
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11322
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526305
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773288
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040743
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331389
„(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648234
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994953
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375898
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796335
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262691
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782798
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38797
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08308
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87972
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75087
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76095
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94727
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36007
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08954
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3609
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15163
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530452
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777773
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045636
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336683
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654051
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001296
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382894
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804092
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271327
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792446
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40074
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09763
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89481
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76729
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7801
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96991
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38728
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12997
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40287
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18859
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534556
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782189
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05043
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3419
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659738
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007555
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389796
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811716
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279812
(336.45, 6.96, 313.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801926
