¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(433.43, 12.05, 343.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18901
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18128
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98964
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09692
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16753
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56318
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62822
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56441
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91064
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63177
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93481
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58566
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946985
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21193
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04914
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1704
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29697
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4338
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55462
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57421
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92661
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32281
¹(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75931
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4571
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969481
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562665
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24148
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10798
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24209
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42617
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30463
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48178
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58252
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94904
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0205
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63611
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32929
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991052
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587275
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26987
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16525
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31197
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55499
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17576
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40983
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58946
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97015
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72463
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51341
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19402
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011729
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610894
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29707
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22091
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37993
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6833
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04725
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35394
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56459
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92952
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49558
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34229
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03179
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031461
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633474
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3177
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24523
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37638
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65961
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94852
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23604
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43867
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79142
±(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32219
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15031
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81606
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03074
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627436
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3081
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21501
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32084
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58118
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85205
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11397
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31321
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.654
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15333
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93826
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60279
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02404
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619712
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28927
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18275
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26401
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50087
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75506
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99225
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18826
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51737
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99347
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72801
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39198
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016298
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6109
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26946
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14852
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20595
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41874
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65769
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87086
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06384
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3815
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8347
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52076
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18361
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91384
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007568
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60094
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24873
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1124
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1467
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33493
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55998
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74994
»(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94007
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24321
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67706
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31639
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97769
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74974
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997869
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589877
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22705
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07439
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08629
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24956
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46196
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62943
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81685
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09998
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52059
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11491
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77422
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58418
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987197
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577763
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20445
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03456
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02482
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16264
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3547
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50943
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69432
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95766
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36529
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9163
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56496
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41125
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975565
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564473
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18095
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99296
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96228
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07434
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24097
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38995
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57243
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81628
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21119
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72989
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35153
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24085
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963032
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550139
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15658
¸(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94961
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89879
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98473
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1271
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27101
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45127
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67589
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0478
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54919
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14107
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00418
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949492
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534751
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13132
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90462
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83433
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89384
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01313
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1527
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31629
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53651
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88445
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37083
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93361
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75995
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93505
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512468
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10519
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85798
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76898
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80185
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89914
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03501
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18926
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39814
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72281
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1827
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72911
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51959
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919675
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488709
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07826
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80976
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70283
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70883
(433.55, 12.02, 343.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78519
