¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438047
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46123
(330.79, 7.54, 366.43) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.62786
(330.79, 7.54, 366.43) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.70575
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.84792
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82967
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81412
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.80124
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79105
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.78351
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77864
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77641
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77685
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231298
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442553
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669705
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914467
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179043
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465799
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777636
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117928
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490687
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900716
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353803
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844088
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31882
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84333
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4402
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96206
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39647
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86556
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37366
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31954
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90225
®(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87856
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8576
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83934
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82377
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81089
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.80069
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79315
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.78827
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.78605
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.78648
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235554
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447144
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674604
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919779
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184803
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472052
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784429
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125361
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498823
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909693
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363756
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850886
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32633
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8516
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48196
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97619
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41166
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88195
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39138
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17812
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91464
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89093
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86995
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85168
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8361
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82321
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.813
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.80545
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.80057
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79834
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79877
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239839
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451733
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67956
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925137
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190558
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478314
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791277
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132803
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507015
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918733
®(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373766
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857954
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33408
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86024
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52416
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99122
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42786
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89947
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40497
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1722
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92973
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.906
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.885
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86671
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85112
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83822
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82799
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82044
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81555
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81332
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81375
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24413
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456357
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684527
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930505
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196389
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484605
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798142
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140312
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515274
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927828
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383846
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865273
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34214
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87789
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56677
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00723
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44508
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91805
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41898
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27792
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94753
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92377
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90275
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.88444
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86883
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85591
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.84568
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83811
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83322
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83098
Ÿ(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83141
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248474
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460987
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689532
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935891
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202219
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490966
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805057
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147925
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523599
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936992
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393971
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872853
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35051
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91585
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60985
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0242
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46334
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93447
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43412
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21025
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.96805
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94427
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92321
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90488
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.88925
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87632
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86607
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85849
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85359
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85135
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85177
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252831
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465684
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694578
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941328
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208107
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49737
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812035
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15553
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531938
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946199
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404203
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880713
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35917
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95423
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63332
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04212
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48262
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94963
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45054
°(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14377
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.99131
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.96749
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94641
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92805
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.9124
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89944
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.88918
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.88159
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87668
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87443
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87486
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257199
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470392
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69964
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946815
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214029
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503791
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819041
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163158
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54033
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955488
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414493
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888804
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37006
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99289
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65089
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06097
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50163
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96591
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46812
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07848
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.01732
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.99347
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.97235
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95396
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93829
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92531
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91503
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90743
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.9025
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90025
(330.79, 7.54, 366.43) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90067
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261607
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475114
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704725
