¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609214
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706527
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979155
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276021
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60045
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956402
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348642
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782937
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266358
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.807643
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41774
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10211
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85905
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73101
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77582
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06737
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26569
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48812
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75638
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0127
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27927
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55668
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15379
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806368
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006207
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221252
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453269
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704301
¢(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976737
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273383
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597561
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953226
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345135
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779047
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262013
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.802763
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41222
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0975
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85385
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72394
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76752
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05487
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01458
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21947
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44615
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74127
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0012
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26994
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54966
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804735
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004452
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219362
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451227
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702087
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974331
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270761
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594689
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950069
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341648
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775176
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257694
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797914
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40673
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09299
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84877
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71718
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75933
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04242
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77286
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97158
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17767
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40844
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70464
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99438
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26548
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54769
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803113
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002709
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217484
¬(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449197
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699887
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971941
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268153
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591836
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946933
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338183
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771332
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253402
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.793094
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40128
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08858
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84381
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71087
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68907
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03008
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54002
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73292
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93293
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14041
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37514
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67258
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98309
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26606
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55094
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801499
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000974
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215615
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447179
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697701
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969564
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265562
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588998
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943814
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33474
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767509
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249138
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788304
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39587
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08425
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83896
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70502
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67879
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01785
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31564
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50303
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69725
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89872
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10765
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34638
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64526
¢(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95731
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27174
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55956
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799895
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999251
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213759
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445174
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695529
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967203
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262987
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586179
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940716
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331318
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.763712
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244902
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783547
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39049
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07948
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83424
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53956
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6686
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94398
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0994
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2815
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47026
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66599
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86897
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0795
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32227
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62273
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93653
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26452
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57363
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798303
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99754
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211915
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443182
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693372
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964858
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26043
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58338
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937637
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327921
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759943
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240697
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778823
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38515
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0734
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82964
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53512
(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65848
¼(338.63, 7.23, 370.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78706
