¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35629
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721151
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05441
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41298
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79973
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31982
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67119
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29597
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70169
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33251
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27464
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68082
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415973
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640754
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882959
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14463
ƒ(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428088
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7362
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093946
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492594
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933994
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307457
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696262
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02774
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38431
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76881
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33258
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.635
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26472
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67694
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31918
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25831
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66031
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416331
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641192
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883417
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145079
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428586
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736745
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094629
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493353
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919524
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27942
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671074
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00176
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35636
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74097
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34569
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5981
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23223
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65963
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30582
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24194
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63981
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416731
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64156
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883842
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145534
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429132
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737298
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095192
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494021
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894099
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251822
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641003
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976431
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32917
ƒ(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75292
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35908
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56057
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19847
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64759
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29242
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22552
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61929
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417088
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641976
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884264
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145997
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429611
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737858
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095692
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494566
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869076
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22465
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611418
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951828
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30268
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7652
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3728
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52133
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16357
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63539
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27901
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2091
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59872
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417428
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642353
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884684
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146464
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43011
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738397
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09607
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494988
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844387
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197895
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582278
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927884
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27695
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77773
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38682
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45406
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12742
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62295
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26558
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19267
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57814
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41781
ˆ(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642747
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885098
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146913
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430572
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738884
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096385
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49529
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820109
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171515
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553599
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904617
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25196
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79054
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40117
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38483
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09018
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61036
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25212
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17623
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55753
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41815
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643103
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885482
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147336
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431052
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739409
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096577
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473685
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796204
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145589
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525371
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882016
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25521
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80361
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41581
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31379
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05175
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59754
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23868
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15976
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53692
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418502
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643472
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885919
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147767
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431523
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739941
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096704
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451918
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772626
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120045
†(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497608
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860074
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26723
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81697
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43074
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24097
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01225
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58456
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2252
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14326
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51628
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418835
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643861
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886292
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148201
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43198
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740419
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096706
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430485
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749432
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094931
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470299
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838783
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27947
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83061
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44601
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16732
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95611
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5714
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21171
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12677
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49564
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419148
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644207
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886688
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148611
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432456
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74093
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096609
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409371
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726636
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070238
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443408
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818129
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29196
(333.97, 7.43, 361.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84451
