¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232313
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07828
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7847
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59711
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18742
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7238
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.14057
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.32874
(377.89, 15.96, 287.50) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 13.57738
(377.89, 15.96, 287.50) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 13.98771
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50285
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.47434
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.44882
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42625
â(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40664
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38995
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37618
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36533
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35737
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3523
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35013
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35084
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34403
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71103
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964774
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244352
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548475
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880113
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236112
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627138
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058595
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536943
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08369
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78338
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.79551
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.74523
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70669
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.99136
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.33786
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.19936
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.17065
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.1439
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.08183
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.05702
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.03452
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.23209
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46113
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.44731
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43642
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42843
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42335
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42117
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42189
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41506
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714418
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970152
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25022
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554896
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880958
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237062
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628196
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059752
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538251
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08884
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.42279
ò(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.36871
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.78045
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69033
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.04115
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.01416
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.14927
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.12071
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.09409
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.99822
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.8715
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.86216
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.85504
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53576
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.52189
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.51096
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50295
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49785
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49566
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49639
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48954
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71773
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975467
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256005
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556189
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881741
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23791
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629137
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060773
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539377
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09374
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.43822
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.41016
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.81742
(377.89, 15.96, 287.50) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 12.06115
(377.89, 15.96, 287.50) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 12.08326
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.06619
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.15651
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.07298
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.04649
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.4636
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.04091
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.03156
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.02446
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6139
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.59998
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08767
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45329
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97599
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721655
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980708
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258083
è(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556815
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882418
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238676
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629941
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061684
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540371
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09836
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.48168
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.4535
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.85616
(377.89, 15.96, 287.50) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.72291
(377.89, 15.96, 287.50) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 12.12689
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.12061
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.11473
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.02743
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.00106
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.4127
(377.89, 15.96, 287.50) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.42082
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.20715
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.20007
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72459
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56208
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90818
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26931
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726379
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9835
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258565
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557352
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882998
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239296
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630636
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062439
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541241
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10276
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.52708
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.49879
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.8967
(377.89, 15.96, 287.50) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.7737
(377.89, 15.96, 287.50) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 12.17255
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.17745
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.07514
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.984
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.95776
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.36399
(377.89, 15.96, 287.50) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.42199
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.3892
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.38215
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80247
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39368
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83312
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38538
å(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729837
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983877
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258951
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557762
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88347
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239779
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63118
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063085
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541924
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10685
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.57446
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.54604
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.51934
(377.89, 15.96, 287.50) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 11.23239
(377.89, 15.96, 287.50) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 11.51756
(377.89, 15.96, 287.50) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.23678
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.03773
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.94268
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.91655
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.31744
(377.89, 15.96, 287.50) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.42531
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.57802
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.571
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88357
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41883
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94831
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8956
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730114
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984163
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259266
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558109
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883836
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240197
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63166
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063556
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543935
(377.89, 15.96, 287.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11072
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.62386
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.59531
(377.89, 15.96, 287.50) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.56849
(377.89, 15.96, 287.50) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.72123
(377.89, 15.96, 287.50) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.6082
(377.89, 15.96, 287.50) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.58272
(377.89, 15.96, 287.50) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.55894
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.90343
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.87739
(377.89, 15.96, 287.50) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.273
(377.89, 15.96, 287.50) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.4308
(377.89, 15.96, 287.50) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.828
(377.89, 15.96, 287.50) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.76691
