¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(335.30, 7.47, 356.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44535
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50697
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25598
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69354
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25181
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13425
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45341
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358757
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57906
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818757
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101711
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371735
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656698
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965838
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302301
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667457
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941183
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240463
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573193
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932316
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32106
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54689
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48323
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23656
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68437
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24085
€(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12088
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43672
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359349
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579722
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819927
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096836
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359405
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643389
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951354
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286503
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652474
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926439
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230299
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562271
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92053
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3083
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47537
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4564
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22618
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67526
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22988
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10756
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42018
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360006
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580393
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821016
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085515
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347194
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630153
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93699
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27085
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635333
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91292
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220645
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551911
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909334
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29616
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4024
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42654
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21846
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66615
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.219
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09429
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40363
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36064
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581076
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822027
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074269
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335067
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617018
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922747
…(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255337
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618389
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904354
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211464
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541988
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898658
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28464
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32813
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39368
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21046
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65707
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20813
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08105
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38717
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36128
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581768
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822025
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063152
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32305
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604035
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908616
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239928
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601575
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896213
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202755
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532619
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888531
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27366
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25257
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35785
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20216
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64804
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19732
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06787
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37073
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3619
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582471
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817636
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058356
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317817
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598276
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902297
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232927
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593802
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89562
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202035
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531798
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887612
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27261
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30857
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27761
‡(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18813
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63903
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18651
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05473
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3544
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362555
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583158
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818385
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059168
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318696
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599222
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903343
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234051
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602538
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902611
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209548
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539899
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896302
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28204
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51556
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14491
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16667
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63001
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17579
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04164
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33812
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363218
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583856
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819216
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060041
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319643
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600223
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904403
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235266
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611457
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910022
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217502
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548429
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90557
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32847
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72789
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01194
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14499
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6211
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16508
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02861
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32189
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363831
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584537
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820069
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060973
„(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320632
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601307
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905591
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23654
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620375
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917857
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225955
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557545
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915358
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39891
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94563
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87879
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12309
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61216
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1544
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01561
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30576
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364509
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585259
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821006
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061966
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321721
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602474
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906879
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238192
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629298
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926183
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234828
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5671
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925699
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47047
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9429
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74558
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10098
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60331
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14382
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0027
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28968
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365163
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585963
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821993
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063018
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322849
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603725
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908209
(335.01, 7.47, 357.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246336
