¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13529
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56603
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43029
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163392
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666962
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23061
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81934
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46714
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19934
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03356
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53441
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36912
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129778
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62937
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18841
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75751
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37832
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09851
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9181
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5141
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30589
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095783
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59141
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14573
Å(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69635
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29016
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99848
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80372
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47689
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24063
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061399
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552982
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10256
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63531
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20248
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89922
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69033
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41961
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17339
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026628
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514198
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.059
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57452
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1334
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80075
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57801
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3607
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10417
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991501
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474998
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01507
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51394
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06607
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70316
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46679
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30005
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03308
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90924
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956022
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435471
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961264
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45367
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99899
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60636
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35661
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23787
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96011
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.83987
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.77998
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.72364
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.67083
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.48963
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.64006
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920241
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395599
é(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906893
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3936
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93228
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53167
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24756
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17412
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.52876
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.46629
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.40737
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.35194
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.29998
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.25143
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.25251
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.31425
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88965
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355394
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852835
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33381
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86592
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45758
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13962
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10885
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.16985
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.10837
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.05037
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.99582
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.94467
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.89688
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.88121
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.838
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864458
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314892
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798934
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27428
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79986
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3839
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03661
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05232
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.82575
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.76522
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.70812
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.65441
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.68416
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.97251
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.52524
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.48268
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.69745
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83898
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274122
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745217
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21506
ğ(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73422
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3107
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95451
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99709
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.03093
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.77209
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.65643
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.71526
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.83331
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.01386
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.96905
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.92755
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.88931
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.85433
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.82257
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.794
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.7686
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813167
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240324
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691826
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15618
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66892
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23798
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55086
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94057
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51235
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.98152
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.86267
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.89601
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.9486
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.6888
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.64463
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.60372
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.56604
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.53155
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.50024
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.47207
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.44702
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787085
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211522
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638659
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09757
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60401
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16574
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50055
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88266
(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41862
(380.08, 14.06, 307.53) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.6951
