¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.639595
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651281
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.792812
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943983
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105843
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279435
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46612
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667329
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884871
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120694
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376853
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652893
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955012
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287044
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653527
’(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060106
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513634
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022682
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597996
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25333
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96367
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67987
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.308095
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.383353
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.462773
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.546809
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.634454
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.727111
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.825202
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.265388
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.385222
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.512658
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.648115
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.789444
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.940421
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102025
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.275341
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461704
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662601
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879714
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115132
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368527
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643836
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945103
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276123
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641473
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046729
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498709
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005923
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579036
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23168
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95361
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67437
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.306201
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.381362
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.461264
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.544637
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.632165
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.724695
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.822648
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.262475
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.382106
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.509381
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.644952
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.78641
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937162
œ(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.098525
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271629
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457694
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658285
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875072
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108883
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360786
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635383
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935865
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265977
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630317
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034326
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484842
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990358
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561394
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21155
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94728
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67081
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.304456
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.379529
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.459839
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.542643
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.630063
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.722476
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.820303
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.924012
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.37928
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.506392
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.641742
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.783666
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.93427
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095404
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.268259
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454108
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654425
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870876
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102273
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353595
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627587
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927346
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256588
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619948
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022824
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472027
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975962
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54513
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19298
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93695
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66912
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.302861
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.378134
…(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.458113
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.540826
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.628148
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.720455
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.818166
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.921751
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.031729
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.503622
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63885
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781263
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.931653
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092658
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265306
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450955
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651003
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865311
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096223
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347032
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620407
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919463
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247978
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610441
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0123
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460256
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96274
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530195
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17594
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91733
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66518
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.301416
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.377152
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.456554
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.539185
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.626418
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.71863
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.816237
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.919708
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.029564
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.501149
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63625
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.779138
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.929427
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090252
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262769
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448156
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647338
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86019
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090695
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341052
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61388
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912332
ö(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240129
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601751
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002653
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449551
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950714
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516569
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16043
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89949
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65732
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.300121
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.376323
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.455163
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.537722
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.624876
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.717001
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.814517
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.917887
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.027632
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.144341
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63389
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777339
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.9275
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.088208
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260569
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445826
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643043
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855563
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08567
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335602
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607964
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905868
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233026
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593912
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993959
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439867
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939811
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50427
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1464
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88334
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65142
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.299327
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.375643
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.45394
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.536434
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.623519
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.715569
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.813003
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.916284
(379.79, 16.32, 289.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.025933
