¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43232
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17484
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84881
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59376
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91341
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88076
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1946
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80815
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65032
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851188
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058631
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282291
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980327
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261467
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567425
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90146
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267689
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670874
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116807
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612612
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17566
—(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84883
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61062
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88965
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92072
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19588
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90654
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74906
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85042
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057802
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280998
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979084
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260137
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565924
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899841
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265913
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668912
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114627
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610197
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1764
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84859
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62742
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8649
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92485
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19388
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91668
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70555
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849638
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056961
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279908
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522027
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258756
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564434
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898243
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264131
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666932
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112436
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607744
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17705
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84808
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64421
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83919
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92771
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15986
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92534
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5515
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848842
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056104
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278801
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520829
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257378
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56291
™(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896573
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262312
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664917
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11021
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605237
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17755
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84737
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64955
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81252
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87862
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11431
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93252
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32715
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848034
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054995
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277678
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519612
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781994
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561368
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894882
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260456
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662878
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107939
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603194
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17797
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8464
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6484
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78486
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76723
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06721
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93823
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16012
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847213
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05336
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276539
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518379
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780653
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559832
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893191
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258574
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660795
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105631
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603489
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17833
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84517
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.647
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75629
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67359
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01856
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94247
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99736
ˆ(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846379
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051805
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275384
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517127
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779294
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558234
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891456
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256678
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658728
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103315
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603687
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17854
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84375
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64535
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72682
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58163
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96849
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94515
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83882
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845531
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05072
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274213
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515857
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777915
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063034
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889679
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254751
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656568
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100948
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603831
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17868
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84205
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64338
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69648
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48885
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91691
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94642
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68439
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63433
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844031
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049619
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273023
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514571
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776516
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06151
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887916
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252812
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654413
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098571
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603815
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17869
€(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84011
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64115
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67805
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39534
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86393
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92816
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53388
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47141
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842502
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048504
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271819
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513267
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7751
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06029
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371054
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250802
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652214
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096132
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603761
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17864
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8379
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63862
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66766
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30121
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80958
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57605
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33571
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31279
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840969
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047373
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270599
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511946
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773666
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05887
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369479
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248775
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093689
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603611
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17846
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83551
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63584
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65648
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20645
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67926
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23092
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14267
(437.68, 13.90, 290.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13505
