¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16075
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270566
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635574
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002667
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371679
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773812
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21357
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69645
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18731
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71211
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29047
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.02414
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.49674
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30215
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86491
(337.36, 7.16, 320.85) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 18.93822
(337.36, 7.16, 320.85) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 18.99279
(337.36, 7.16, 320.85) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 19.20078
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23026
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.536
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8535
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36271
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9853
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662364
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855599
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621904
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928524
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262082
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626303
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988267
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356069
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756741
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19487
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67591
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16205
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68433
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25984
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10404
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.72364
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.8793
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65966
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1649
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77987
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40286
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02276
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33619
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64805
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97203
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30869
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65868
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569525
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662622
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200103
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920673
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253562
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616991
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97403
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340612
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739878
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1764
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65558
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13721
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65708
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22976
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84585
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.51457
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.80789
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.54936
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95194
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5581
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13332
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73785
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14286
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44937
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76774
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09852
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44232
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93349
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479774
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569916
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693771
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57467
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244981
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607572
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959961
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325315
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723187
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15816
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63552
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11284
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63031
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15845
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66375
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.40465
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.01901
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.80084
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25359
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31607
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87263
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46249
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95579
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25716
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57012
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89527
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37276
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3929
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480232
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571012
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012067
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983517
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598145
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94608
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310196
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706736
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14011
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61569
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08892
™(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.604
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08254
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58124
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.70796
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.23822
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.05026
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.5199
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08403
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62046
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19632
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77477
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07122
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37903
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84351
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36074
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308853
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393522
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481452
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572833
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356463
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431502
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932338
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295259
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690433
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1223
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59608
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06537
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55491
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.73069
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.79689
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.17015
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.56974
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.31004
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.27899
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97919
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44904
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94378
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5352
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89137
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34328
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83528
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35217
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227464
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309559
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394845
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483451
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818823
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730368
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557949
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280481
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674319
™(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10468
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57646
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04229
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48769
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93548
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.299
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.70587
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.14322
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.61385
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.5916
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.76751
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34286
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83251
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34863
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86633
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33855
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83034
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34701
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148645
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228325
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311059
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396979
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486264
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134849
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13777
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523665
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658481
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08728
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55574
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01285
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42185
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86426
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34424
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.30976
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.7727
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.29167
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.91866
(337.36, 7.16, 320.85) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.1507
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24028
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72508
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25937
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7821
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28683
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81802
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34529
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072267
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149656
