¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228542
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20435
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81658
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60655
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58235
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57403
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15397
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0171
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46012
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98685
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290108
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582126
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89566
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227311
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571584
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913338
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284883
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702933
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22546
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83699
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64153
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63251
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66288
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22429
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10567
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58348
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21491
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29607
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588622
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894541
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227544
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579956
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922399
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294781
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721786
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24643
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85705
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67592
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68194
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75378
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29218
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19301
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7001
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4426
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301913
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589376
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893303
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227612
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588375
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931535
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304702
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74052
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26734
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87687
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70976
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73054
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84789
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35898
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2872
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81526
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69253
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307642
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588153
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891946
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227474
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59683
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94072
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314704
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759154
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28811
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89634
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74302
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77831
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94537
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4246
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39006
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.943
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97683
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306684
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586803
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890484
“(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227174
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605354
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949957
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32479
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777709
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30878
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92055
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77564
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82519
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04631
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48901
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49175
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08115
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30534
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585368
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888913
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226679
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606022
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959251
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334894
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796102
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3293
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94799
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80767
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87124
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15083
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55546
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58224
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21511
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303881
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583804
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887222
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226007
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605256
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968594
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345066
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814401
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3497
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97488
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83905
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91634
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25849
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63147
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66317
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34764
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302396
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58215
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885405
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22514
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604326
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977983
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355307
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832537
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36995
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0012
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86973
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96046
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3208
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70628
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75951
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48361
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300764
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580379
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883528
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224129
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603166
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987413
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365673
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850594
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37665
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02239
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89979
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00364
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38843
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77981
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86133
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63703
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299039
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578529
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8815
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222907
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601845
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996914
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381804
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868511
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37433
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03789
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92913
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04582
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45495
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85201
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96169
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79311
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297249
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576595
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879394
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221498
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600302
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006456
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397808
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886252
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37199
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05233
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95776
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08693
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52032
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92282
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05541
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94773
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295351
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574524
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877153
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219936
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598556
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015206
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413669
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884538
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36961
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06569
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98566
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12697
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58445
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99447
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14742
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08817
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293369
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572352
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874835
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218172
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596638
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01308
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429408
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882347
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36714
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07792
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01286
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17444
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6473
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0672
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24313
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25924
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291285
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570148
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872404
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216211
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594523
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010726
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440134
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880051
(407.19, 12.61, 332.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36467
