¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74427
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855829
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4367
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99577
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44441
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9331
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46636
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5662
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10097
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66611
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21189
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39277
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53851
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66976
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80564
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94629
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09191
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24264
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39865
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56019
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7274
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8549
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96863
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08652
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20874
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34156
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49807
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788088
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126515
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497071
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907777
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376997
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900008
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48642
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07393
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52936
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02578
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56878
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68205
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21374
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78777
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37234
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5253
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65409
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7874
„(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92539
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06825
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21617
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36924
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52773
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69177
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86164
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0106
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12637
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24646
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38946
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54401
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70399
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813674
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15448
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527761
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943175
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416409
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944074
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53607
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15337
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61579
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12012
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67661
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86531
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3938
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96369
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52759
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65528
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78291
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91508
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05194
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19437
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34461
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50016
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66119
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82789
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00051
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17168
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29562
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4431
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59579
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7538
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91744
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839163
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182395
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558396
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978457
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455679
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98807
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58562
…(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23418
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70375
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21619
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7907
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05403
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59679
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18263
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65412
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81966
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9502
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08535
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22523
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37006
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67519
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83584
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00213
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17434
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34246
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49181
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64425
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80206
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96544
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13452
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864565
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210186
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588959
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013605
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494824
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03193
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63509
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31632
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79323
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31403
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90699
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24847
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80612
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40865
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78429
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98959
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12313
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26134
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40448
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55262
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70598
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86473
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02909
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19924
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36247
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52605
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68154
‡(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8372
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99838
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16515
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33781
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889832
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23789
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619375
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048663
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533862
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07564
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68441
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3733
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88429
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41364
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02549
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44878
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02203
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56713
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91824
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16523
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30186
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44339
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58983
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74146
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89844
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06092
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22913
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38765
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54902
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71602
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87805
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03703
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20166
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37207
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54849
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915031
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265491
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649745
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083528
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572718
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11922
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73362
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42924
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97694
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51509
(371.28, 8.86, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14626
