¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89849
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36372
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44399
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52722
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61345
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70276
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79532
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89114
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99035
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0931
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19947
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875799
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135093
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422463
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735125
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076509
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450762
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993005
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635703
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40041
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02829
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24195
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46579
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67582
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86265
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95584
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01862
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08386
º(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15167
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22204
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29513
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37092
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44954
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53103
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61546
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70301
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79365
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88757
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98481
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08551
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18975
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29769
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883708
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142466
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43044
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743844
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086065
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502522
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062254
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715497
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49373
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40937
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77797
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85976
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91638
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97537
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0367
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10052
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16685
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23572
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30724
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38144
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45845
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53829
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62106
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70683
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79571
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88777
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98306
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08181
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18405
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28987
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39943
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891556
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150912
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438351
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752439
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09549
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563598
¸(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131911
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795698
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58772
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5209
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89785
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95119
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00685
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06478
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12514
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18793
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2532
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32266
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39536
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47079
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54901
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63013
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71422
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80134
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89159
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98512
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08195
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18224
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28605
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39355
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50482
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899369
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159381
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44615
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760939
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117188
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624968
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201955
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87639
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68231
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62676
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00056
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05513
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11202
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17127
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23294
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29708
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36373
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43302
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50493
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5796
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65703
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73736
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82062
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90691
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99635
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08899
¹(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18496
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28618
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39165
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50089
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61393
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907125
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167753
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453866
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769352
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171564
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686572
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272356
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957487
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77755
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72848
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10664
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16248
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22068
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28127
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34431
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40988
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47801
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54879
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62223
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69848
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77758
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85958
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94461
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03268
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.124
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21854
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31648
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41787
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52289
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63158
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74414
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914812
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176087
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461468
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777657
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226057
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74847
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343134
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03897
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8734
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83072
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21624
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27339
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33294
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39494
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45942
¶(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52647
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59612
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66847
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74354
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82148
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90225
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98602
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07286
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16282
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25607
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35262
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45263
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55618
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6634
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77439
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88258
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922477
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184329
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468982
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812141
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28074
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81053
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41426
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12079
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96815
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93355
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32943
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38798
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44896
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51238
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57838
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64699
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71824
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7922
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86899
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94862
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03123
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11687
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2056
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29755
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39278
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49142
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59363
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69313
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79099
(402.51, 12.70, 330.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89241
