¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470078
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490077
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88782
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224395
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56023
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860888
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16968
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50004
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85643
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27385
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98753
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77223
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09786
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39962
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71774
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05348
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40826
¹(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72317
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96429
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21376
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46569
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72852
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00287
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28942
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86649
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963574
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171574
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334065
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505232
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68579
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876445
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116097
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477523
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874008
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209517
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544171
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864574
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17359
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50428
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86274
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28069
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93743
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73683
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09001
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39163
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70936
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04466
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39898
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7287
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98108
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23315
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49616
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77081
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05785
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35799
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13381
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988826
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188123
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351444
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523524
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705074
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89677
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10465
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465024
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860291
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195057
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528615
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868912
·(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17824
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5092
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86979
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28832
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88805
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68617
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05411
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38519
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70256
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03753
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39148
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71801
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99996
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25267
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51636
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79178
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07956
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38053
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41111
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014338
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205088
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369299
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542293
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724826
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917588
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121466
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452555
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846601
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18106
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513517
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872534
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18355
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5149
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8776
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29673
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83949
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63078
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01975
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38027
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6974
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0321
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38574
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70925
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00946
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27438
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53889
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81507
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10374
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40564
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69874
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040112
¶(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22254
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387606
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561559
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745109
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938967
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144053
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440167
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832994
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167489
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498931
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85675
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18956
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52129
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8861
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30593
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79164
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57623
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98691
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35619
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69383
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02837
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38184
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70246
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00236
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29833
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56365
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84076
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13035
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55456
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9768
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066113
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240393
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406368
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581285
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765875
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960891
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167209
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427856
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819439
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15434
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48479
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841473
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19627
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52846
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89533
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31591
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77206
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52256
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9556
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32299
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69189
µ(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02632
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37966
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69759
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99731
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31189
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59074
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86883
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15948
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.743
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18649
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092345
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258686
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425596
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601529
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787195
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983359
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190947
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41559
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80596
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141612
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471091
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826691
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20368
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53636
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9053
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32669
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78378
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46977
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92576
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29139
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68042
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02598
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3793
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69467
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9943
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30871
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62015
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89931
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19108
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93847
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36123
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11799
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277424
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445296
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622247
(362.35, 10.02, 324.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809013
