¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489782
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611345
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882464
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174937
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499023
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854549
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246828
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682125
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173343
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7608
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4182
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16777
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02042
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01566
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17648
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55135
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16874
¾(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25373
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48997
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81891
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615183
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886642
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178691
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503341
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858498
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251019
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686036
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177735
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.763791
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41813
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16649
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01845
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01194
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17072
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53579
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16035
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25784
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35948
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64583
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618877
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890663
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182314
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507452
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862289
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254963
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689656
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181857
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.76561
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4175
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16331
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01461
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00757
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16421
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52646
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15111
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26121
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2359
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58268
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83921
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622424
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894525
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185805
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511361
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86592
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258654
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.692979
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185706
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766925
Ê(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4163
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15948
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00752
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00255
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15695
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51626
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13708
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25797
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11447
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52126
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58288
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625822
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898225
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189163
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515063
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86939
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262093
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696012
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189284
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767729
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41453
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15502
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99973
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99378
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14896
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50519
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30886
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24648
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99509
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46155
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33474
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77342
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629072
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901763
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192389
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518555
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872697
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265279
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69875
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192587
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768023
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41219
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14993
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99122
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9821
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14022
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49326
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30275
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23402
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87776
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39355
Ö(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09447
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52411
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9732
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632174
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905138
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195481
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521842
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875844
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268213
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701192
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195616
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767813
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40928
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14421
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98202
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96963
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1264
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48048
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28806
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22058
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84248
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32771
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87304
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29276
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73123
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635122
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908349
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198439
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524916
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878825
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270886
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704079
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198368
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767089
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40581
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13786
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97212
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95673
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10906
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46686
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26371
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20614
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87762
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25774
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67016
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09451
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52557
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9761
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63792
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911396
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201259
Ò(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527782
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881643
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273308
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706833
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200842
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765861
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40178
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13146
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97013
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94989
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0962
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4492
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23844
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19075
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91372
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06085
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46594
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88915
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32639
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76936
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640566
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914276
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203943
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530434
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884295
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275472
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709347
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203038
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764124
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39718
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13048
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96769
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94241
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08574
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43305
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21219
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13908
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95077
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86998
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26802
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68375
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11833
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56918
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643059
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916991
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206492
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532874
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886784
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277377
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711627
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204931
Ô(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.76188
(419.16, 14.67, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39276
