¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01137
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161264
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386512
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628379
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344138
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641164
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964425
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317551
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704826
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131356
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603325
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12833
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71581
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37738
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12797
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98666
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89777
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96454
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.09331
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.07197
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.05278
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03575
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.02084
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.00806
§(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.99738
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.98881
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.98234
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.97795
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.97566
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.97545
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758704
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952593
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160945
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385981
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068131
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341707
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638496
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961556
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314409
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701383
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127529
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599089
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12364
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71047
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37139
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12116
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97882
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89811
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9352
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.18587
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.16438
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14506
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.12789
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.11288
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.09999
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.08923
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.08059
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.07406
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.06963
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.06731
(330.67, 7.41, 368.77) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.06708
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758452
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952323
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160655
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385482
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065944
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339344
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635928
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958744
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311351
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698001
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123814
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594966
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11905
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70535
·(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36557
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11452
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97119
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89885
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.9503
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.9237
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.89927
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.87699
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.85685
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.83883
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.82292
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.8091
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.79737
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.78771
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.78012
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.7746
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.77113
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758224
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95208
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160392
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384851
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063806
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337033
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633434
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956023
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308332
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694704
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12018
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59096
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11453
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70031
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35989
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10807
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96378
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.74481
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.72187
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.70105
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.68233
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.6657
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.65114
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.63866
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.62822
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.61983
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.61349
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.60917
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.60689
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.60665
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758022
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951862
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160158
µ(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384551
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06172
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334803
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630995
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953369
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30546
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691505
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116655
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587033
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11018
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69544
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35438
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10175
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95656
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.57503
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.54729
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.52168
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.49818
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.47677
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.45743
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.44015
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.42491
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.41171
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.40053
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.39137
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.38422
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.37908
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.37593
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757843
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95167
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159952
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807402
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059722
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332596
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628598
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950767
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302626
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688412
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113222
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583221
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10596
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69066
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.349
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09565
(330.67, 7.41, 368.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94955
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.29995
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.27288
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.24789
(330.67, 7.41, 368.77) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.22496
