¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460963
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904884
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170629
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458834
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772354
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084667
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410153
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764255
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150925
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574812
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982173
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32728
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69589
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09349
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52357
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.50471
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.48491
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.46689
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.66199
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.14782
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.13231
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.11879
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.10725
§(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.09768
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.09009
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.08445
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.08077
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835735
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020229
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217729
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429596
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657465
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903168
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168767
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456824
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770176
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079543
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404547
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758187
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144276
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579306
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976913
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32163
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69269
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09087
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52072
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.5433
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.52342
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.50532
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.65347
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.07092
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.05553
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.04212
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.03069
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.02121
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.01369
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.00811
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.00449
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83461
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01903
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216427
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428205
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655998
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901535
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167036
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454903
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768107
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074635
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399254
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752417
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137996
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588454
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972388
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31679
°(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68747
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08751
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51892
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.66671
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.64996
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.635
(323.47, 7.59, 368.41) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.64546
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.13394
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.12112
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.11027
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.10139
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.09448
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.08953
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.08654
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.08549
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833561
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017879
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215203
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426918
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654572
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900026
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16535
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45312
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766137
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070045
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394251
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746939
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136407
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597892
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968617
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31276
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68312
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08282
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51535
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.10839
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.08751
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.0685
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.05134
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.4967
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.48343
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.4722
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.463
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.45582
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.45065
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.44749
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.44634
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832557
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016836
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214076
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42571
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653238
©(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8986
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163821
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451459
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764328
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065686
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389506
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741817
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145231
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607659
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965585
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3095
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67964
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07904
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49844
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.15494
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.13396
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.11486
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.09762
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.88219
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.86846
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.85682
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.84726
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.83979
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.83438
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.83104
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.82977
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831628
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015833
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213031
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424548
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652047
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897275
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162399
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449918
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762626
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061604
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385104
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737004
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154312
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617729
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963303
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30701
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67697
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0762
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47686
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.27544
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.25765
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.24175
(323.47, 7.59, 368.41) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 12.2277
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.29254
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.27831
¦(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.26623
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.25629
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.2485
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.24284
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.2393
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.2379
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830757
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014916
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212029
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423506
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650914
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896073
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161111
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448464
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759741
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057802
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380959
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743237
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163672
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628078
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961729
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30537
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67514
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06528
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45641
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61561
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.78796
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.76644
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.74718
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.73017
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.71539
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.70283
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.69249
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.68435
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.67841
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.67466
(323.47, 7.59, 368.41) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.6731
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829987
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014067
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211142
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422543
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649843
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894936
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159848
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44713
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756478
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05424
(323.47, 7.59, 368.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377129
