¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489332
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.39202
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.40325
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.41785
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.43582
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757437
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97514
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205299
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449054
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704826
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970425
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25254
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5527
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78922
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99633
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24895
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5152
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91405
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35404
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6808
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31462
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4812
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.243
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23405
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.22842
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.22611
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.22712
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23712
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.24476
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.25574
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.27006
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.28772
Â(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723875
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939735
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167889
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409511
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665178
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928398
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20796
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50532
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73255
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9327
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16928
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43151
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70814
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09912
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50318
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0042
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79879
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.102
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.09292
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08716
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08468
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08551
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.09527
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.10269
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.11342
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.12747
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50402
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690891
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904946
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13117
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370648
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624495
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887201
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16425
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45887
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67743
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87534
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09162
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62243
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91009
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29144
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70831
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46548
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7197
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.9568
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.9509
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.94827
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.94892
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.95845
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.96566
Æ(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.97616
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.98995
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.00704
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658474
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870745
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095078
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3325
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584105
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846776
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12138
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41335
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6238
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81952
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02426
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27055
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53891
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82218
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12154
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48309
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14832
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00709
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.82553
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.81951
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.81674
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.81722
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.82653
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.83354
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84381
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.85735
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.87418
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626623
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837171
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05966
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295053
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544456
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807146
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07938
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36879
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5716
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76523
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96773
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19313
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45758
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73659
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03142
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34331
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8462
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62126
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69901
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69286
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.68995
Â(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69028
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69938
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.70619
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71624
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.72955
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.74612
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595324
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80422
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024836
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258265
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505543
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767888
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03822
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32506
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52083
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71241
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9128
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12245
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37833
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6533
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94366
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25081
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68014
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29732
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22187
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57084
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.5678
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.56798
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57688
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.5835
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.59335
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.60643
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587492
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771856
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9907
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222212
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467351
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727427
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997906
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28223
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47144
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66109
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85937
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06683
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3012
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57217
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85829
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16077
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58826
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08238
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78282
Æ(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45333
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45017
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4502
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45891
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.46535
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.475
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48787
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.50397
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584372
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766705
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958333
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186772
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429904
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687737
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958377
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2403
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42346
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61121
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80742
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01274
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22774
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49318
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77517
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07321
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47728
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99035
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51382
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34023
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33694
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33684
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34537
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35164
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.3611
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.37377
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38964
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581667
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763895
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955373
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156807
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393157
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648812
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919672
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19886
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3768
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5627
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75699
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96023
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17303
(419.17, 13.61, 326.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41629
