¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862184
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72602
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87062
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59186
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513383
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743773
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992105
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260612
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551694
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86833
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213948
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592642
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009399
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453179
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912315
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31619
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75604
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23168
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66292
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13048
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63906
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61332
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68015
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28382
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60877
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514739
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745223
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993707
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262307
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553556
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870298
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216107
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595074
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012057
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458371
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930277
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37149
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81637
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29359
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72985
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20306
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71802
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52883
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71753
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97408
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62554
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516071
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746647
ş(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995248
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26398
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555359
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872319
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218312
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597451
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014694
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463663
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936106
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42782
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8778
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35688
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7983
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2773
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79888
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46966
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75508
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67243
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64217
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517408
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748074
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9968
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26565
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557165
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874278
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220453
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599813
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017301
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468975
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94201
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4664
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94037
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42155
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86824
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35328
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8816
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51567
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79282
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25779
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93178
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518706
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749485
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998312
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267281
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558957
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876207
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222579
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602156
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019861
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4744
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947993
Œ(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47305
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0041
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48763
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9398
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43097
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96625
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62416
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83069
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84435
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88537
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.98557
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.98383
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.96214
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.94419
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.92999
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91953
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.9128
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.90978
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91048
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91491
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519981
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750864
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999809
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268911
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560717
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878169
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224696
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604475
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02244
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479899
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954065
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4798
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06592
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55518
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01292
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51044
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05294
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73494
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86871
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88071
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46479
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521254
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752266
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001292
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27054
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562465
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880054
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22678
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60678
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024954
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485465
ü(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9602
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48665
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07354
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62416
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08773
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5917
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14162
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84801
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9069
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.916
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40567
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522549
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753633
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002761
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27213
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564189
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881939
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22884
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609041
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027451
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490128
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966441
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49355
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0813
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6947
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16418
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67487
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23238
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96339
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96813
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04755
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34678
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523796
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754971
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004217
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273693
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565893
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883821
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230892
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611263
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02993
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492872
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972759
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50059
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0913
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72964
(360.37, 7.13, 351.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24229
