¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01637
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04008
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9392
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90211
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01389
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23682
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35127
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37419
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96664
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24331
ß(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53745
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85076
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9059
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16188
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53149
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92827
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35523
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81588
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31426
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85421
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44191
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08401
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78835
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14142
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04179
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03894
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15455
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36785
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47066
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999834
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27856
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57487
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89385
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90348
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20524
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57795
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97815
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40893
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87384
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37702
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92306
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51693
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16608
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87848
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24477
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14945
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17876
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29827
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50191
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68352
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0335
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31432
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61502
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89542
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9025
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24929
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62515
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02885
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46352
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9328
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44087
ç(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99267
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59333
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24969
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97037
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35018
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27709
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31249
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44505
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64848
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90243
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06765
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35151
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65666
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87986
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94399
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29836
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67556
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08057
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51902
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99274
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50582
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06327
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.671
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33487
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06403
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46078
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40738
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44652
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58433
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8176
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12762
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10231
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3912
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69888
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86599
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98975
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34733
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73061
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13971
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58033
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05616
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57189
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13512
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74942
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42165
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72145
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59032
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54043
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58353
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7159
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02856
á(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92658
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14002
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43145
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74172
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85381
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0362
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39704
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7841
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19983
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64511
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12616
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64738
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21391
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83183
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50946
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82519
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71854
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6762
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72353
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87286
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26535
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17842
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47221
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78512
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85728
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08335
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44752
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83826
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25851
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71097
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19736
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72458
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29791
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92355
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60888
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94649
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84356
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81483
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86659
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03341
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50813
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21728
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51356
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82919
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86372
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1312
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49876
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89327
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3177
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77553
(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26978
