¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185117
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967987
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205801
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459706
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24795
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578447
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941746
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34156
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78021
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273039
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842007
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45683
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15542
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56613
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81967
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08642
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36733
Í(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66359
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97635
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30701
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59047
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80932
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05835
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32326
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60056
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89109
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19573
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.008578
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17216
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347612
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536241
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739551
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959285
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194888
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447843
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232696
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561728
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923321
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322582
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763844
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251427
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809429
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11342
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61009
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86566
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13456
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41783
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7166
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0321
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3131
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57129
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80966
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03783
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27583
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52428
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80278
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10382
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.00261
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165768
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.34075
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528857
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731585
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950654
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184093
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43611
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710583
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545175
í(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905071
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302376
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743101
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232688
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777262
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3837
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07203
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65568
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91334
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18449
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47025
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77163
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04756
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29344
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55083
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81192
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04018
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27827
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52676
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78632
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05762
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.996697
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.159435
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333952
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521544
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723696
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942068
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173415
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424506
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697929
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528758
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887038
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282432
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720905
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209871
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745565
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34785
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0312
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70291
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96276
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23631
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52454
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79594
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03035
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27559
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53227
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80118
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04454
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28275
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53143
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79116
Ì(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06265
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990839
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153162
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32722
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514301
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715875
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932319
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162857
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413035
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68542
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512546
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86919
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262674
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698996
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182891
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714251
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31244
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9909
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75181
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01394
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28994
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5573
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78106
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01494
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25956
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51559
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78383
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05088
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28934
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53826
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79821
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06995
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985036
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146949
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320553
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507128
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708127
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922679
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152418
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401693
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673056
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969532
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851535
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243162
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677309
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155321
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683313
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27752
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95117
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72124
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06694
Ì(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33073
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54456
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76786
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0012
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24528
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5008
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7684
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04899
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.298
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54724
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80753
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07959
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.979289
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.140795
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313951
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500025
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700459
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913149
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142099
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390483
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660839
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956165
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834059
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223869
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655866
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128111
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652799
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24308
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91199
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67627
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11545
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31997
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53341
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75631
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98923
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23285
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48784
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75494
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03493
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30877
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55836
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81904
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09154
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.973599
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.134705
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307414
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492987
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69275
(385.07, 7.50, 355.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903731
