¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779285
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49317
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.925
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39568
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91058
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40071
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94469
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5407
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21326
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99875
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48633
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56322
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64318
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72639
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77365
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93383
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104075
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272447
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450942
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642773
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847455
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064896
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297201
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546471
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814567
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098597
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368884
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65918
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97174
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31079
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691595
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09696
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49463
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92657
…(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3974
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91244
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41294
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95799
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54145
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22652
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01354
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39591
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4719
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55095
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63315
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76821
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928039
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097908
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268398
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447697
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639338
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842343
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058957
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290828
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539648
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807224
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095416
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365487
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655516
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967787
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308676
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689298
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09912
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49695
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92909
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40013
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91545
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42648
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96264
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54073
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24157
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03031
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30878
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38389
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46205
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54333
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762916
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922416
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09193
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264864
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444697
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634648
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83707
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053277
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284778
‰(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533141
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800219
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088247
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362602
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652437
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964467
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307152
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687641
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10212
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50017
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93261
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40396
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91962
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43438
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96344
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54165
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25834
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04903
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22491
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29917
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37646
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45685
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757757
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916946
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086102
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262266
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440365
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629943
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832049
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047949
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279077
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527012
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793653
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081132
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360249
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649897
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961741
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306293
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686717
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10109
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50431
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93707
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40882
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92239
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4365
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96573
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54415
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27692
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06971
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14417
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21762
…(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2941
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37365
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752777
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911661
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080522
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258354
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436211
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625521
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827341
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042912
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273638
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521221
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787401
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074402
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358395
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64795
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959628
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306062
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686459
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10085
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50932
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94253
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41476
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91927
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43994
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9695
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55787
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29727
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99673
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06649
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13919
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21486
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2936
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747945
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906558
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075095
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254484
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432309
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621324
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822891
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038165
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268571
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515775
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78158
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068093
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357116
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646564
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958137
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306456
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686876
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10129
ƒ(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51524
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94897
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4136
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91736
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44473
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97472
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57624
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31914
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92277
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99182
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06378
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13872
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21664
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743298
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90161
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06983
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24887
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428647
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617453
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818713
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033715
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263828
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510663
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776107
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062193
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356347
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645705
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957227
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307431
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687978
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10249
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52207
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95163
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41289
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91656
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45089
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98141
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59623
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34136
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8517
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92008
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99134
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06555
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14278
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738794
(352.06, 9.12, 316.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89683
