¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55195
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051766
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320565
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611839
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928474
¹(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273184
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557601
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863681
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193892
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512112
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84951
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21329
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60663
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93774
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09698
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26268
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43514
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61468
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79835
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93935
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08558
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23726
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39468
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55811
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72783
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90413
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0874
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27794
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47615
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361128
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580896
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814094
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063736
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333502
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625874
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943786
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264146
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547956
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853284
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182684
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514846
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852482
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21651
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61012
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85958
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01641
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17951
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34926
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52596
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71002
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90187
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0496
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20035
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35677
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51918
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6878
¸(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86301
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04506
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23435
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64888
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369483
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589915
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825235
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075749
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346521
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639996
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959171
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255507
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538649
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843273
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171869
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51816
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856024
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22033
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61421
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78376
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93823
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09888
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.266
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44002
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62117
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81003
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00691
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1653
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32081
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48223
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64985
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82396
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00492
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19305
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08929
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377873
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598903
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836445
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087868
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35963
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654213
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974656
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247176
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529695
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833642
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161486
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516041
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860121
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22474
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56378
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71026
¶(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86246
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02071
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18537
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35672
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53517
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72106
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91488
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11706
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28675
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44727
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6139
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78703
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96693
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50326
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56151
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386305
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607924
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846625
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100023
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372792
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668549
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976409
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239134
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521091
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824389
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151487
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505268
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86483
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22978
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49461
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63894
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.789
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.945
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10723
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27605
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45181
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63496
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82581
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02485
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23256
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41423
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58002
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75217
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96786
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93868
(433.72, 15.11, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06908
