¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15872
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.915559
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.030233
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.152467
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.283004
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.422697
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.572515
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154211
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343229
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547479
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768829
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009552
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262461
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533365
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836445
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181359
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563105
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978655
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470366
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992218
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572803
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19866
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89226
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63467
Â(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44358
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28298
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37938
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08963
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.523633
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.614167
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.710044
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.81173
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.91975
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.03469
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.157214
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.288073
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.42812
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.57833
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161021
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350554
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555374
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777441
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018903
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269141
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54061
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844176
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189892
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573623
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992348
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479837
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002062
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584332
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21176
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9218
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66842
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47996
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31439
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43192
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33492
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.52709
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.61782
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.713909
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.815827
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.924099
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.039316
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.162142
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.293334
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.433749
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584365
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.746308
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358175
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563612
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786356
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026652
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276188
×(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548296
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852383
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19896
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583685
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006736
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489287
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012699
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596797
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22595
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94508
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70379
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51826
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34521
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48708
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58082
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.530673
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.621606
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.717916
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.820074
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.928608
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.044111
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.167252
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.298789
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.439585
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.590626
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.753038
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366066
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572143
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795614
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033498
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28367
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556475
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861035
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208549
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594334
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021765
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499413
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024132
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61027
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24123
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96263
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74083
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55851
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37808
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54473
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76354
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.534381
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.625525
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.722064
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.824471
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.933276
Ó(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.049077
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.172544
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.30444
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.445632
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.597109
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.76001
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374243
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580984
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805207
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040751
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29155
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565074
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870178
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218666
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605526
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037491
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510328
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036439
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624706
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25764
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98144
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77952
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60067
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41308
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58889
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73976
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.538216
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.629577
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.726353
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.829019
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.938105
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.054212
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.178018
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.310285
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.451886
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.603819
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.767225
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382736
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59018
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815149
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048383
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299853
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574124
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879749
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229248
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617332
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050739
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521944
(350.14, 8.31, 315.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049551
