¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28632
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503541
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974557
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54035
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16885
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71691
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14949
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61722
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75388
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50049
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.021
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5827
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21371
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91282
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58328
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81784
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.76532
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.74379
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71463
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69937
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68722
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67816
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872843
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119499
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385643
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673692
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9863
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326769
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698922
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10733
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55415
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0421
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61349
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24678
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79201
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23046
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72021
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04604
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60909
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13782
Ê(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71391
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36749
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08045
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.95231
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92108
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89305
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.86821
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84653
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81718
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.8018
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78955
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7804
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898582
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147259
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415588
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706144
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02161
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365296
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741173
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153811
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605357
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11048
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68356
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32568
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86877
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31325
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10372
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22196
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72054
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2541
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85947
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52571
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20896
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05995
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02851
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00029
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97527
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.95344
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92389
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90839
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89602
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88678
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924469
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175178
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445811
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738864
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05722
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404158
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783745
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200656
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657158
É(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17504
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75446
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4056
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94722
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39795
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50966
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32852
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83132
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36444
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00904
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68846
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33706
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17189
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14023
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.11181
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08661
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.06462
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03486
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01923
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00675
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95049
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203227
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476176
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771797
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093075
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44333
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826682
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247967
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713692
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23904
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82614
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48653
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02737
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48452
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91145
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43422
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93669
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48741
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16291
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85595
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46886
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28823
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.25635
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.22772
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.20233
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18016
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.1502
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.13443
(380.12, 13.95, 307.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.12183
